PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Gao, H; Lu, M; Wei, Y				Gao, Hui; Lu, Mao; Wei, Yu			Dual hesitant bipolar fuzzy hamacher aggregation operators and their applications to multiple attribute decision making	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS			English	Article						Multiple attribute decision making (MADM); bipolar fuzzy set; dual hesitant bipolar fuzzy set; dual hesitant bipolar fuzzy Hamacherhybrid average (DHBFHHA) operator; dual hesitant bipolar fuzzy Hamacher hybrid geometric (DHBFHHG) operator	SIMILARITY MEASURES; MEAN OPERATORS; TODIM METHOD; SETS; MODELS	In this paper, we investigate the multiple attribute decision making problems based on the Hamacher aggregation operators with dual hesitant bipolar fuzzy information. Then, motivated by the idea of Hamacher operations, we have developed some Hamacher aggregation operators for aggregating dual hesitant bipolar fuzzy information: dual hesitant bipolar fuzzy Hamacher weighted average (DHBFHWA) operator, dual hesitant bipolar fuzzy Hamacher weighted geometric (DHBFHWG) operator, dual hesitant bipolar fuzzy Hamacher ordered weighted average (DHBFHOWA) operator, dual hesitant bipolar fuzzy Hamacher ordered weighted geometric (DHBFHOWG) operator, dual hesitant bipolar fuzzy Hamacher hybrid average (DHBFHHA) operator and dual hesitant bipolar fuzzy Hamacher hybrid geometric (DHBFHHG) operator. Then, we have utilized these operators to develop some approaches to solve the dual hesitant bipolar fuzzy multiple attribute decision making problems. Finally, a real-world example is then analyzed to illustrate the relevance and effectiveness of the proposed methodology.	[Gao, Hui; Lu, Mao] Sichuan Normal Univ, Sch Business, Chengdu 610101, Sichuan, Peoples R China; [Wei, Yu] Yunnan Univ Finance & Econ, Sch Finance, Kunming, Yunnan, Peoples R China	Gao, H (reprint author), Sichuan Normal Univ, Sch Business, Chengdu 610101, Sichuan, Peoples R China.	gaohuisxy@sicnu.edu.cn			Humanities and Social Sciences Foundation of Ministry of Education of the People's Republic of China [17XJA630003]; construction plan of scientific research innovation team for colleges and universities in Sichuan Province [15TD0004]	The work was supported by the Humanities and Social Sciences Foundation of Ministry of Education of the People's Republic of China (No.17XJA630003) and the construction plan of scientific research innovation team for colleges and universities in Sichuan Province (15TD0004).		77	7	7	5	5	IOS PRESS	AMSTERDAM	NIEUWE HEMWEG 6B, 1013 BG AMSTERDAM, NETHERLANDS	1064-1246	1875-8967		J INTELL FUZZY SYST	J. Intell. Fuzzy Syst.		2019	37	4					5755	5766		10.3233/JIFS-18266			12	Computer Science, Artificial Intelligence	Computer Science	JJ6QN	WOS:000494280000118					2020-05-24	
J	Zhang, N; Yuan, Y; Fu, DQ; Wei, GW				Zhang, Nian; Yuan, Yin; Fu, Deqiang; Wei, Guiwu			Dual hesitant fuzzy linguistic power-geometric operators based on Archimedean t-conorms and t-norms and their application to group decision making	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS			English	Article						Dual hesitant fuzzy linguistic set; power-geometric operator; Archimedean t-conorm and t-norm; group decision making	AGGREGATION OPERATORS	Dual hesitant fuzzy linguistic set consists of linguistic terms, membership hesitancy degrees and non-membership hesitancy degrees, which is widely applied to describe the quantitative and qualitative information in the decision-making problem. In this article, some new power aggregation operators of dual hesitant fuzzy linguistic set on the Archimedean t-conorms and t-norms functions are introduced. Then, the properties of those new operators are studied and the relationships between novel operators and existing ones are discussed. Furthermore, an approach to resolve group decision making problem is described. Finally, an example is used to illustrate the developed approach.	[Zhang, Nian] Chongqing Univ Posts & Telecommun, Res Ctr Cyber Soc Dev Problems, Chongqing, Peoples R China; [Zhang, Nian; Yuan, Yin; Fu, Deqiang] Chongqing Univ Posts & Telecommun, Sch Econ & Management, Chongqing, Peoples R China; [Wei, Guiwu] Sichuan Normal Univ, Sch Business, Chengdu, Sichuan, Peoples R China	Zhang, N (reprint author), Chongqing Univ Posts & Telecommun, Res Ctr Cyber Soc Dev Problems, Chongqing, Peoples R China.; Zhang, N (reprint author), Chongqing Univ Posts & Telecommun, Sch Econ & Management, Chongqing, Peoples R China.	chinazhangnian@163.com			Doctoral Project of Chongqing Federation of Social Science Circles [2018BS71]; Humanities and Social Sciences Research General Project of Chongqing Education Commission [18SKGH045, 17SKG059]; Scientific and Technological Research Program of Chongqing Municipal Education Commission [KJQN201800832]; Ministry of education of Humanities and Social Science project [19YJC630084]	The authors would like to thank the anonymous reviewers and editors for their insightful and constructive comments on our paper. This work was supported in part by the Doctoral Project of Chongqing Federation of Social Science Circles under Grant 2018BS71, the Humanities and Social Sciences Research General Project of Chongqing Education Commission under Grant 18SKGH045 and 17SKG059, the Scientific and Technological Research Program of Chongqing Municipal Education Commission (KJQN201800832), the Ministry of education of Humanities and Social Science project (19YJC630084).		48	0	0	1	2	IOS PRESS	AMSTERDAM	NIEUWE HEMWEG 6B, 1013 BG AMSTERDAM, NETHERLANDS	1064-1246	1875-8967		J INTELL FUZZY SYST	J. Intell. Fuzzy Syst.		2019	37	3					3829	3847		10.3233/JIFS-190098			19	Computer Science, Artificial Intelligence	Computer Science	JD4IV	WOS:000489941200071					2020-05-24	
J	Li, SL; Lei, NF; Chen, JS				Li, Shuli; Lei, Ningfei; Chen, Jinsong			Differential Effects of Natural Palygorskite and its Modified Form on Alleviation of Heavy Metals Toxicity to Tomato Grown in Soil Contaminated with Cd, Pb and Zn	POLISH JOURNAL OF ENVIRONMENTAL STUDIES			English	Article						soil amendment; reactive oxygen species; antioxidant enzyme; chlorophyll fluorescence parameter	DEFENSE SYSTEM; TRACE-ELEMENTS; L.; PHOTOSYNTHESIS; LEAVES; FLUORESCENCE; REMEDIATION	A field experiment was conducted to investigate differential effects of natural palygorskite (PAL) and its modified form (KH550-PAL) on the alleviation of heavy metals toxicity to tomatos grown in contaminated soil with Cd, Pb and Zn. Compared to heavy metal-contaminated soil without amendment, the application of natural palygorskite (PAL) or its modified form (KH550-PAL) significantly alleviated heavy metal toxicity to tomato. In addition, foliar malondialdehyde (MDA), hydrogen peroxide (H2O2) and superoxide (O-2(center dot-)) contents as well as non-photochemical quenching (NPQ) reduced by 89, 28, 71, and 81%, respectively, in the modified palygorskite treatment than in the natural palygorskite treatment. Similar patterns were observed in heavy metals uptake of tomato. Foliar superoxide dismutase (SOD), catalase (CAT) and glutathione reductase (GR) activities increased by 228, 196 and 238%, respectively, in the modified palygorskite treatment than in the natural palygorskite treatment. Thus, the application of the modified form (KH550-PAL) significantly ameliorated the oxidative stress via enhancing antioxidant defense and reducing thermal dissipation, which further improved photosynthetic electron transport of photosystem II and biomass accumulation of tomato. However, the dose of the modified palygorskite (KH550-PAL) was not enough to buffer negative effects of heavy metal toxicity to tomato growth in the experiment. It is suggested that the amendment dose should be used with great care in remediating contaminated soils with heavy metals. Thus, further experiments are needed by different rates of the modified palygorskite (KH550-PAL).	[Li, Shuli; Lei, Ningfei] Chengdu Univ Technol, Coll Environm, Chengdu 610059, Sichuan, Peoples R China; [Chen, Jinsong] Sichuan Normal Univ, Coll Life Sci, Chengdu 610101, Sichuan, Peoples R China	Lei, NF (reprint author), Chengdu Univ Technol, Coll Environm, Chengdu 610059, Sichuan, Peoples R China.	470226504@qq.com			Education department of Sichuan Province [14ZA0023]	This project was supported by Education department of Sichuan Province (14ZA0023).		38	0	0	11	13	HARD	OLSZTYN 5	POST-OFFICE BOX, 10-718 OLSZTYN 5, POLAND	1230-1485	2083-5906		POL J ENVIRON STUD	Pol. J. Environ. Stud.		2019	28	6					4519	4528		10.15244/pjoes/94841			10	Environmental Sciences	Environmental Sciences & Ecology	JD0DE	WOS:000489645100046		Bronze			2020-05-24	
J	Wang, Q; Wang, XH; Yang, XC; Fu, LF; Gong, QJ; Fu, ZX				Wang, Qian; Wang, Xiu-Hua; Yang, Xiao-Cheng; Fu, Long-Fei; Gong, Qiu-Ju; Fu, Zhi-Xi			The complete chloroplast genome of Aster hypoleucus (Asteraceae: Astereae): an endemic species from China	MITOCHONDRIAL DNA PART B-RESOURCES			English	Article						Aster hypoleucus; chloroplast genome; phylogenomics analysis		This study was the first report about complete chloroplast genome of Aster hypoleucus (Asteraceae, Astereae), an endemic species in Xizang (China). The circular whole cp genome of A. hypoleucus was 152,300 bp in length, contained a large single-copy (LSC) region of 84,031 bp and a small single-copy (SSC) region of 18,269 bp. These two regions were separated by a pair of inverted repeat regions (IRa and IRb), each of them 25,000 bp in length. A total of 134 functional genes were encoded, consisted of 89 protein-coding genes, 37 tRNA genes, and eight rRNA genes. The overall GC content of the chloroplast genome sequence was 37.3%, and the GC contents of the LSC, SSC, and IR regions were 35.2%, 31.2%, and 43.0%, respectively.	[Wang, Qian] Southwest Univ, Sch Life Sci, Key Lab Ecoenvironm Three Gorges Reservoir Reg, Chongqing, Peoples R China; [Wang, Xiu-Hua; Fu, Zhi-Xi] Chinese Acad Sci, Inst Bot, State Key Lab Systemat & Evolutionary Bot, Beijing, Peoples R China; [Wang, Xiu-Hua] Univ Chinese Acad Sci, Beijing, Peoples R China; [Yang, Xiao-Cheng] Chengdu Univ Technol, Coll Environm & Ecol, Chengdu, Sichuan, Peoples R China; [Fu, Long-Fei] Beijing Forestry Univ, Coll Nat Conservat, Lab Systemat Evolut & Biogeog Woody Plants, Beijing, Peoples R China; [Gong, Qiu-Ju; Fu, Zhi-Xi] Sichuan Normal Univ, Coll Life Sci, Chengdu 610101, Sichuan, Peoples R China	Fu, ZX (reprint author), Chinese Acad Sci, Inst Bot, State Key Lab Systemat & Evolutionary Bot, Beijing, Peoples R China.; Fu, ZX (reprint author), Sichuan Normal Univ, Coll Life Sci, Chengdu 610101, Sichuan, Peoples R China.	fuzx2017@sicnu.edu.cn			National Natural Sciences Foundation of ChinaNational Natural Science Foundation of China [31600491]; Sichuan Science and Technology Research Projects of Traditional Chinese Medicine [2018PC005]; National Science and Technology Basic Work Project [2015FY110300]; Guangxi Natural Science Foundation ProgramNational Natural Science Foundation of Guangxi Province [2017GXNSFBA198014]	This work was financially supported by National Natural Sciences Foundation of China [Grant No. 31600491]; Sichuan Science and Technology Research Projects of Traditional Chinese Medicine [2018PC005], National Science and Technology Basic Work Project [2015FY110300], and the Guangxi Natural Science Foundation Program [2017GXNSFBA198014].		5	0	0	1	4	TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND		2380-2359		MITOCHONDRIAL DNA B	Mitochondrial DNA Part B-Resour.		2019	4	2					2647	2648		10.1080/23802359.2019.1644219			2	Genetics & Heredity	Genetics & Heredity	JB8YI	WOS:000488865800001		Bronze			2020-05-24	
J	Zhang, J; Zhu, SH				Zhang, Jian; Zhu, Shihui			SHARP ENERGY CRITERIA AND SINGULARITY OF BLOW-UP SOLUTIONS FOR THE DAVEY-STEWARTSON SYSTEM	COMMUNICATIONS IN MATHEMATICAL SCIENCES			English	Article						Davey-Stewartson system; Singular solution; Sharp energy criteria; Concentration	INITIAL-VALUE PROBLEM; NONLINEAR SCHRODINGER; GLOBAL EXISTENCE; STANDING WAVES; CAUCHY-PROBLEM; EQUATIONS; INSTABILITY; SCATTERING; THRESHOLD	By analyzing the geometric characteristic of related algebra equations, we first find the sharp energy criteria of singular solutions and global solutions for the Davey-Stewartson systems. Then, we study the limiting behavior of singular solutions, and obtain the rate of convergence of singular solutions, rate of concentration of singular solutions for Davey-Stewartson systems with the L-2 super-critical nonlinearity.	[Zhang, Jian] Univ Elect Sci & Technol China, Sch Math Sci, Chengdu 611731, Sichuan, Peoples R China; [Zhu, Shihui] Sichuan Normal Univ, Sch Math Sci, Chengdu 610066, Sichuan, Peoples R China	Zhang, J (reprint author), Univ Elect Sci & Technol China, Sch Math Sci, Chengdu 611731, Sichuan, Peoples R China.	zhangjiancdv@sina.com; shihuizhumath@163.com			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [11771314, 11871138]; Excellent Youth Foundation of Sichuan Scientific Committee [2014JQ0039]	This paper was supported by the National Natural Science Foundation of China grant No. 11771314 and No. 11871138, and Excellent Youth Foundation of Sichuan Scientific Committee grant No. 2014JQ0039 in China. The authors would like to thank the reviewers for their helpful comments and suggestions.		34	5	5	0	0	INT PRESS BOSTON, INC	SOMERVILLE	PO BOX 43502, SOMERVILLE, MA 02143 USA	1539-6746			COMMUN MATH SCI	Commun. Math. Sci.		2019	17	3					653	667		10.4310/CMS.2019.v17.n3.a4			15	Mathematics, Applied	Mathematics	IX3YZ	WOS:000485624800004					2020-05-24	
J	Wang, P; Wang, J; Wei, GW				Wang, Ping; Wang, Jie; Wei, Guiwu			EDAS method for multiple criteria group decision making under 2-tuple linguistic neutrosophic environment	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS			English	Article						MADM problems; 2-tuple linguistic neutrosophic sets (2TLNSs); EDAS model; 2-tuple linguistic neutrosophic number Hamacher weighted average (2TLNNHWA) operators; 2-tuple linguistic neutrosophic number Hamacher weighted geometric (2TLNNHWG) operators; 2TLNNs EDAS model; construction project	RELATIONAL ANALYSIS METHOD; AGGREGATION OPERATORS; TODIM METHOD; FUZZY; MODELS; VIKOR	In this paper, we present 2-tuple linguistic neutrosophic EDAS model based on traditional EDAS (Evaluation based on Distance from Average Solution) model and some fundamental theories of 2-tuple linguistic neutrosophic information. Firstly, we briefly review the definition of 2-tuple linguistic neutrosophic sets (2TLNNSs) and introduce the score function, accuracy function and operational laws of 2TLNNs. Next, to fuse overall 2-tuple linguistic neutrosophic evaluation information, we define some new aggregation operators of 2TLNNs based on Hamacher product and sum to propose 2TLNNHWA and 2TLNNHWG operators. Furthermore, combine traditional EDAS model with 2TLNNs information, the 2-tuple linguistic neutrosophic EDAS model is established and all computing steps are simply depicted. In our presented model; it's more accuracy and effective for considering the conflicting attributes. Finally, a numerical example for safety assessment of construction project has been given to illustrate this new model and some comparisons between 2TLNNs EDAS model and 2TLNNWA, 2TLNNWG, 2TLNNHWA, 2TLNNHWG aggregation operators are also conducted to further illustrate advantages of the new method.	[Wang, Ping] Sichuan Normal Univ, Inst Technol, Chengdu, Sichuan, Peoples R China; [Wang, Jie; Wei, Guiwu] Sichuan Normal Univ, Sch Business, Chengdu 610101, Sichuan, Peoples R China	Wang, J (reprint author), Sichuan Normal Univ, Sch Business, Chengdu 610101, Sichuan, Peoples R China.	JW970326@163.com			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [71571128]	The work was supported by the National Natural Science Foundation of China under Grant No. 71571128.		50	6	6	7	14	IOS PRESS	AMSTERDAM	NIEUWE HEMWEG 6B, 1013 BG AMSTERDAM, NETHERLANDS	1064-1246	1875-8967		J INTELL FUZZY SYST	J. Intell. Fuzzy Syst.		2019	37	2					1597	1608		10.3233/JIFS-179223			12	Computer Science, Artificial Intelligence	Computer Science	IX5AQ	WOS:000485697400003					2020-05-24	
J	Wang, J; Gao, H; Lu, M				Wang, Jie; Gao, Hui; Lu, Mao			Approaches to strategic supplier selection under interval neutrosophic environment	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS			English	Article						Multiple attribute decision making (MADM); Interval neutrosophic numbers (INNs); dual generalized weighted BM (DGWBM) operator; dual generalized weighted geometric Bonferroni mean (DGWGBM) operator; strategic supplier selection	BONFERRONI MEAN OPERATORS; GROUP DECISION-MAKING; POWER AGGREGATION OPERATORS; CORRELATION-COEFFICIENT; SIMILARITY MEASURES; SETS; NUMBERS	In this article, we expand the dual generalized weighted BM (DGWBM) and the dual generalized weighted geometric BM (DGWGBM) operator with interval neutrosophic numbers (INNs) to propose the dual generalized interval neutrosophic number BM (DGINNBM) operator, dual generalized interval neutrosophic number WBM (DGINNWBM) operator, dual generalized interval neutrosophic numbers GBM (DGINNGBM) operator and dual generalized interval neutrosophic numbers WGBM (DGINNWGBM) operator, then the MADM methods are proposed with these operators. In the end, we utilize an applicable example for strategic supplier selection to prove the proposed methods.	[Wang, Jie; Gao, Hui; Lu, Mao] Sichuan Normal Univ, Sch Business, Chengdu 610101, Sichuan, Peoples R China	Lu, M (reprint author), Sichuan Normal Univ, Sch Business, Chengdu 610101, Sichuan, Peoples R China.	lumao@sicnu.edu.cn						58	14	14	1	1	IOS PRESS	AMSTERDAM	NIEUWE HEMWEG 6B, 1013 BG AMSTERDAM, NETHERLANDS	1064-1246	1875-8967		J INTELL FUZZY SYST	J. Intell. Fuzzy Syst.		2019	37	2					1707	1730		10.3233/JIFS-179235			24	Computer Science, Artificial Intelligence	Computer Science	IX5AQ	WOS:000485697400015					2020-05-24	
J	Lu, JP; Wei, C				Lu, Jianping; Wei, Cun			TODIM method for performance appraisal on social-integration-based rural reconstruction with interval-valued intuitionistic fuzzy information	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS			English	Article						Multiple attribute decision making (MADM); interval-valued intuitionistic fuzzy numbers (IVIFNs); TODIM method; IVIF-TODIM method; Prospect theory; performance appraisal; social-integration-based rural reconstruction	GROUP DECISION-MAKING; AGGREGATION OPERATORS; MEAN OPERATORS; VIKOR METHOD; SELECTION; MODELS; ENVIRONMENT; MANAGEMENT	Recently, the TODIM has been used to solve multiple attribute decision making (MADM) problems. The interval-valued intuitionistic fuzzy sets (IVIFSs) are useful tools to depict uncertainty of the MADM. In this paper, we will extend TODIM method to the MADM with the interval-valued intuitionistic fuzzy numbers (IVIFNs). Firstly, the definition, comparison and distance of IVIFNs are introduced, and the steps of the classical TODIM method for MADM problems are presented. Then, the extended classical TODIM method is proposed to deal with MADM problems with the IVIFNs, and its significant characteristic is that it can fully consider the decision makers' bounded rationality which is a real action in decision making. Finally, a numerical example for performance appraisal on social-integration-based rural reconstruction is proposed and a comparative analysis is also given.	[Lu, Jianping] Sichuan Normal Univ, Sch Business, Chengdu, Sichuan, Peoples R China; [Wei, Cun] Southwest Petr Univ, Sch Sci, Chengdu 610500, Sichuan, Peoples R China	Wei, C (reprint author), Southwest Petr Univ, Sch Sci, Chengdu 610500, Sichuan, Peoples R China.	weicun1990@163.com			National Social Science Foundation of China [17BSH125]; Humanities and Social Sciences Foundation of Ministry of Education of the People's Republic of China [16YJA840008]	The work was supported by the National Social Science Foundation of China under Grant No. 17BSH125 and the Humanities and Social Sciences Foundation of Ministry of Education of the People's Republic of China (16YJA840008).		72	16	16	8	15	IOS PRESS	AMSTERDAM	NIEUWE HEMWEG 6B, 1013 BG AMSTERDAM, NETHERLANDS	1064-1246	1875-8967		J INTELL FUZZY SYST	J. Intell. Fuzzy Syst.		2019	37	2					1731	1740		10.3233/JIFS-179236			10	Computer Science, Artificial Intelligence	Computer Science	IX5AQ	WOS:000485697400016					2020-05-24	
J	Wang, R				Wang, Rui			Research on the application of the financial investment risk appraisal models with some interval number muirhead mean operators	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS			English	Article						multiple attribute decision making (MADM); positive interval numbers (PINs); INMM operator; INDMM operator; financial investment risk	AGGREGATION OPERATORS; DECISION-MAKING; OWA OPERATOR; TODIM METHOD; KNOWLEDGE	In this article, we expand the Muirhead mean (MM) operator and dual Muirhead mean (DMM) operator with positive interval numbers (PINs) to propose the interval numbers MM (INMM) operator, interval numbers weighted MM (INWMM) operator, interval numbers DMM (INDMM) operator and interval numbers weighted DMM (INWDMM) operator. Then the MADM models are proposed with INWMM and INWDMM operators. Finally, we give a real example for evaluating the financial investment risk.	[Wang, Rui] Sichuan Normal Univ, Sch Business, Chengdu 610101, Sichuan, Peoples R China	Wang, R (reprint author), Sichuan Normal Univ, Sch Business, Chengdu 610101, Sichuan, Peoples R China.	632191584@qq.com						49	16	16	1	4	IOS PRESS	AMSTERDAM	NIEUWE HEMWEG 6B, 1013 BG AMSTERDAM, NETHERLANDS	1064-1246	1875-8967		J INTELL FUZZY SYST	J. Intell. Fuzzy Syst.		2019	37	2					1741	1752		10.3233/JIFS-179237			12	Computer Science, Artificial Intelligence	Computer Science	IX5AQ	WOS:000485697400017					2020-05-24	
J	Deng, XM; Gao, H				Deng, Xiumei; Gao, Hui			TODIM method for multiple attribute decision making with 2-tuple linguistic pythagorean fuzzy information	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS			English	Article						Multiple attribute decision making (MADM); 2-tuple linguistic Pythagorean fuzzy numbers set (2TLPFNs); TODIM model; construction project	LINEAR-PROGRAMMING METHODOLOGY; HAMACHER AGGREGATION OPERATORS; INTUITIONISTIC FUZZY; PROSPECT-THEORY; SETS; NUMBERS; TOPSIS	In this article, we expand the original TODIM(Portuguese acronym for Interactive Multi-Criteria Decision Making) method to the 2-tuple linguistic Pythagorean fuzzy environment to propose the 2TLPFs TODIM method. In the extended method, we use 2-tuple linguistic Pythagorean fuzzy numbers (2TLPFNs) to present the criteria values in multiple attribute decision making (MADM) problems. Firstly, we briefly introduce the definition, operational laws, some aggregation operators and the distance calculating method of 2TLPFNs. Then, the calculation steps of the original TODIM model are presented in simplified form. Thereafter, we extend the original TODIM model to the 2TLPFNs environment to build the 2TLPFNs TODIM model, our proposed method, which is more reasonable and scientific in considering the subjectivity of DM's behaviors and the dominance of each alternative over others. Finally, a numerical example for the safety assessment of a construction project is proposed to illustrate the new method, and some comparisons are also conducted to further illustrate the advantages of the new method.	[Deng, Xiumei] Sichuan Normal Univ, Coll Math Sci, Chengdu, Sichuan, Peoples R China; [Gao, Hui] Sichuan Normal Univ, Sch Business, Chengdu 610101, Sichuan, Peoples R China	Gao, H (reprint author), Sichuan Normal Univ, Sch Business, Chengdu 610101, Sichuan, Peoples R China.	gaohuisxy@163.com			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [71571128]; Humanities and Social Sciences Foundation of Ministry of Education of the People's Republic of China [17XJA630003]	The work was supported by the National Natural Science Foundation of China under Grant No. 71571128 and the Humanities and Social Sciences Foundation of Ministry of Education of the People's Republic of China (17XJA630003).		50	17	17	5	9	IOS PRESS	AMSTERDAM	NIEUWE HEMWEG 6B, 1013 BG AMSTERDAM, NETHERLANDS	1064-1246	1875-8967		J INTELL FUZZY SYST	J. Intell. Fuzzy Syst.		2019	37	2					1769	1780		10.3233/JIFS-179240			12	Computer Science, Artificial Intelligence	Computer Science	IX5AQ	WOS:000485697400020					2020-05-24	
J	Li, ZX; Lu, M				Li, Zengxian; Lu, Mao			Some novel similarity and distance measures of pythagorean fuzzy sets and their applications	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS			English	Article						Hamming distance; Hausdorff distance; Pythagorean fuzzy sets; hybrid Pythagorean fuzzy normalized distance; the set-theoretic approach; the matching function; the notion of complement; the continuous functions	HAMACHER AGGREGATION OPERATORS; TODIM METHOD	In this paper, we extend the Hamming distance, the Hausdorff distance with Pythagorean fuzzy sets (PFSs) to define the generalized Pythagorean fuzzy normalized Hamming distance, the generalized Pythagorean fuzzy normalized Hausdorff distance and the generalized hybrid Pythagorean fuzzy normalized distance. According to the relation between distance and similarity measure, we can obtain similarity measure. Furthermore, we study the Pythagorean fuzzy weighted distance and similarity measures. On the basis of the set-theoretic approach, the matching function, the notion of complement and the continuous functions, we extend other similarity measures. In the end, we utilize an applicable example to prove the proposed methods.	[Li, Zengxian] Sichuan Normal Univ, Coll Math & Software Sci, Chengdu 610066, Sichuan, Peoples R China; [Lu, Mao] Sichuan Normal Univ, Sch Business, Chengdu, Sichuan, Peoples R China	Li, ZX (reprint author), Sichuan Normal Univ, Coll Math & Software Sci, Chengdu 610066, Sichuan, Peoples R China.	lzx_cd2017@163.com			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [71571128]; Humanities and Social Sciences Foundation of Ministry of Education of the People's Republic of China [16YJA630033]	The work was supported by the National Natural Science Foundation of China under Grant No. 71571128 and the Humanities and Social Sciences Foundation of Ministry of Education of the People's Republic of China (No. 16YJA630033).		50	19	19	7	8	IOS PRESS	AMSTERDAM	NIEUWE HEMWEG 6B, 1013 BG AMSTERDAM, NETHERLANDS	1064-1246	1875-8967		J INTELL FUZZY SYST	J. Intell. Fuzzy Syst.		2019	37	2					1781	1799		10.3233/JIFS-179241			19	Computer Science, Artificial Intelligence	Computer Science	IX5AQ	WOS:000485697400021			Y	N	2020-05-24	
J	Wu, LP; Gao, H; Wei, C				Wu, Liangping; Gao, Hui; Wei, Cun			VIKOR method for financing risk assessment of rural tourism projects under interval-valued intuitionistic fuzzy environment	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS			English	Article						Multiple attribute decision making (MADM); interval-valued intuitionistic fuzzy numbers (IVIFNs); VIKOR method; IVIFN VIKOR method; Prospect theory; financing risk assessment; rural tourism projects	INTERACTION AGGREGATION OPERATORS; GROUP DECISION-MAKING; SIMILARITY MEASURES; MEAN OPERATORS; TODIM METHOD; SUPPLIER SELECTION; SETS; MODEL; MANAGEMENT; ALGORITHM	Recently, the VIKOR has been used to solve multiple attribute decision making (MADM) problems. The interval-valued intuitionistic fuzzy sets (IVIFSs) are useful tools to depict uncertainty of the MADM problems. In this paper, we will extend VIKOR method to the MADM with the interval-valued intuitionistic fuzzy numbers (IVIFNs). Firstly, the definition, comparison and distance of IVIFNs are briefly introduced. Then, the extended classical VIKOR method is proposed to deal with MADM problems with the IVIFNs, and its significant characteristic is that it can fully consider the decision makers' bounded rationality which is a real action in decision making Finally, a numerical example for financing risk assessment of rural tourism projects is proposed and a comparative analysis is also given.	[Wu, Liangping; Gao, Hui] Sichuan Normal Univ, Sch Business, Chengdu 610101, Sichuan, Peoples R China; [Wei, Cun] Southwest Petr Univ, Sch Sci, Chengdu, Sichuan, Peoples R China	Gao, H (reprint author), Sichuan Normal Univ, Sch Business, Chengdu 610101, Sichuan, Peoples R China.	gaohuisxy@163.com			National Social Science Foundation of China [16CGL026]; Humanities and Social Sciences Foundation of Ministry of Education of the People's Republic of China [17XJA630003]	The work was supported by the the National Social Science Foundation of China under Grant No. 16CGL026 and the Humanities and Social Sciences Foundation of Ministry of Education of the People's Republic of China (17XJA630003).		66	17	17	9	14	IOS PRESS	AMSTERDAM	NIEUWE HEMWEG 6B, 1013 BG AMSTERDAM, NETHERLANDS	1064-1246	1875-8967		J INTELL FUZZY SYST	J. Intell. Fuzzy Syst.		2019	37	2					2001	2008		10.3233/JIFS-179262			8	Computer Science, Artificial Intelligence	Computer Science	IX5AQ	WOS:000485697400042			Y	N	2020-05-24	
