PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Zou, GL				Zou, G. L.			Energy Prices and Housing Property Demand in Shanghai, China	ENERGY SOURCES PART B-ECONOMICS PLANNING AND POLICY			English	Article						cointegration; energy price; finite sample; housing demand; industrial output; structural break; weak exogeneity	EXPLAINING COINTEGRATION ANALYSIS; LIKELIHOOD RATIO TESTS; RESIDENTIAL ENERGY; IMPROVEMENTS	This study investigates long-run relations among the prices of fuel and power, sales of new residential constructions, and total industrial output in Shanghai, China. Structural break and unit root tests show that these three variables each contain a unit root. Allowing for finite-sample biases, a trivariate cointegration system is suggested. Both housing property demand and industrial output are weakly exogenous for the equilibrium system, but energy prices are not. Therefore, the results imply that housing demand influences energy prices in the long run, but not vice versa. By decreasing the demand (or expected demand) for residential property, municipal authorities could expect to restrain or reduce energy use and prices, thereby facilitating the restructuring of the economy into a resource-saving one.	Sichuan Normal Univ, Coll Geog Sci, Chengdu 610066, Sichuan, Peoples R China	Zou, GL (reprint author), Sichuan Normal Univ, Coll Geog Sci, Jin An Rd, Chengdu 610066, Sichuan, Peoples R China.	zougaolu@vip.163.com	Zou, Gaolu/P-1770-2019	Zou, Gaolu/0000-0002-2947-9794	Sichuan Normal University; Southwestern University of Finance and Economics, Chengdu, China	The research described herein was supported by grants from Sichuan Normal University and the Southwestern University of Finance and Economics, Chengdu, China. The author is grateful to the anonymous reviewers for helpful comments. The author is solely responsible for any opinions or errors.		16	2	2	0	15	TAYLOR & FRANCIS INC	PHILADELPHIA	325 CHESTNUT ST, SUITE 800, PHILADELPHIA, PA 19106 USA	1556-7249			ENERG SOURCE PART B	Energy Sources Part B		2013	8	1					1	6		10.1080/15567249.2010.509081			6	Energy & Fuels	Energy & Fuels	032SQ	WOS:000310739800001					2020-05-24	
J	Lin, W; Fan, LL; Lin, DM; Zheng, QJ; Fan, XM; Sun, HL				Lin, Wei; Fan, Linli; Lin, Dunmin; Zheng, Qiaoji; Fan, Ximing; Sun, Hailing			Phase transition, ferroelectric and piezoelectric properties of Ba1-xCaxTi1-yZryO3 lead-free ceramics	CURRENT APPLIED PHYSICS			English	Article						Lead-free; Piezoelectric; Ferroelectric; Dielectric; BaTiO3	D(33) COEFFICIENT; BEHAVIOR; TEMPERATURE; DISORDER	Lead-free piezoelectric ceramics Ba1-xCaxTi1-yZryO3+1mol%CuO were prepared by an ordinary sintering technique and the effects of Ca2+ and Zr4+ on phase transition and electrical properties of the ceramics were studied. The results of X-ray diffraction show that the ceramics exhibit a pure perovskite structure at 0 <= x <= 0.175 and 0 <= y <= 0.175, suggesting that Ca2+ and Zr4+ diffuse into BaTiO3 lattices to form a solid solution. The substitution of Zr4+ for the B-site Ti4+ ions of BaTiO3 decreases greatly Curie temperature T-C and strengthens the relaxor character of the ceramics, while the addition of Ca2+ has a weak influence on T-C and leads to an inhibition of grain growth. Owing to the more possible polarization states resulting from the coexistence of tetragonal and orthorhombic phases near room temperature, the ceramics with x = 0.075-0.125 and y = 0.1 exhibit excellent piezoelectric properties: d(33) = 254-345 pC/N and k(p) = 38.0-45.2%, respectively. (C) 2012 Elsevier B.V. All rights reserved.	[Lin, Dunmin] Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610066, Peoples R China; Sichuan Normal Univ, Visual Comp & Virtual Real Key Lab Sichuan Prov, Chengdu 610066, Peoples R China	Lin, DM (reprint author), Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610066, Peoples R China.	ddmd222@yahoo.com.cn; joyce@sicnu.edu.cn	Lin, Dunmin/D-6765-2012	Lin, Dunmin/0000-0002-2245-6717	Education Department of Sichuan Province [11ZA104]; Science and Technology Bureau of Sichuan Province [2010JQ0046]; State Key Laboratory Cultivation Base for Nonmetal Composites and Functional Materials of Southwest University of Science and Technology [10zxfk27]; State Key Laboratory of Electronic Thin Films and Integrated Devices of University of Electronic Science and Technology of China [KFJJ201108]	This work was supported by the projects of Education Department of Sichuan Province (11ZA104), Science and Technology Bureau of Sichuan Province (2010JQ0046), and the Open Projects of State Key Laboratory Cultivation Base for Nonmetal Composites and Functional Materials of Southwest University of Science and Technology (10zxfk27) and State Key Laboratory of Electronic Thin Films and Integrated Devices of University of Electronic Science and Technology of China (KFJJ201108).		21	23	25	0	53	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	1567-1739			CURR APPL PHYS	Curr. Appl. Phys.	JAN	2013	13	1					159	164		10.1016/j.cap.2012.07.006			6	Materials Science, Multidisciplinary; Physics, Applied	Materials Science; Physics	004YH	WOS:000308716900026					2020-05-24	
J	Wan-fei, C; Yan, Z; Lai-cai, L; An-min, T				Wan-fei Cai; Yan Zheng; Lai-cai Li; An-min Tian			Density Functional Theory Study on Interaction between Catechin and Thymine	CHINESE JOURNAL OF CHEMICAL PHYSICS			English	Article						Density functional theory; Thymine; Hydrogen bond; Catechin	MOLECULAR-INTERACTIONS; ANTIOXIDANT ACTIVITY; BOND; TEA	The interacting patterns and mechanism of the catechin and thymine have been investigated with the density functional theory Becke's three-parameter nonlocal exchange functional and the Lee, Yang, and Parr nonlocal correlation functional (B3LYP) method by 6-31+G* basis set. Thirteen stable structures for the catechin-thymine complexes have been found which form two hydrogen bonds at least. The vibrational frequencies are also studied at the same level to analyze these complexes. The results indicated that catechin interacted with thymine by three different hydrogen bonds as N-H center dot center dot center dot O, C-H center dot center dot center dot O, O-H center dot center dot center dot O and the complexes are mainly stabilized by the hydrogen bonding interactions. Theories of atoms in molecules and natural bond orbital have been adopted to investigate the hydrogen bonds involved in all systems. The interaction energies of all complexes have been corrected for basis set superposition error, which are from -18.15 kJ/mol to -32.99 kJ/mol. The results showed that the hydrogen bonding contribute to the interaction energies dominantly. The corresponding bonds stretching motions in all complexes are red-shifted relative to that of the monomer, which is in agreement with experimental results.	[Wan-fei Cai; Yan Zheng; Lai-cai Li] Sichuan Normal Univ, Dept Chem & Mat Sci, Chengdu 610066, Peoples R China; [An-min Tian] Sichuan Univ, Dept Chem, Chengdu 610064, Peoples R China	Lai-cai, L (reprint author), Sichuan Normal Univ, Dept Chem & Mat Sci, Chengdu 610066, Peoples R China.	lilcmail@163.com			Department of Education of Sichuan Province [11ZB085, 10ZB009]	This work was supported by the Department of Education of Sichuan Province (No.11ZB085 and No.10ZB009).		27	0	0	1	11	CHINESE PHYSICAL SOC	BEIJING	P O BOX 603, BEIJING 100080, PEOPLES R CHINA	1674-0068	2327-2244		CHINESE J CHEM PHYS	Chin. J. Chem. Phys.	DEC 27	2012	25	6					642	648		10.1088/1674-0068/25/06/642-648			7	Physics, Atomic, Molecular & Chemical	Physics	099ZE	WOS:000315663700003					2020-05-24	
J	Jiang, K; Chen, TB; David, P; Vogel, G; Hou, M; Yuan, ZY; Meng, YJ; Che, J				Jiang, Ke; Chen, Tianbo; David, Patrick; Vogel, Gernot; Hou, Mian; Yuan, Zhiyong; Meng, Yuanjun; Che, Jing			On the Occurrence of Oligodon joynsoni (Smith, 1917) (Squamata: Colubridae) in China	ASIAN HERPETOLOGICAL RESEARCH			English	Article						taxonomy; revision; record; Oligodon joynsoni; Colubridae; Squamata		On the basis of a different dorsal pattern, and a low number of maxillary teeth, the specimens of Oligodon joynsoni (Smith, 1917) from the Nonggang National Nature Reserve, Guangxi, China formerly identified as O. joynsoni by several authors should be referred to the recently described species O. nagao David, Nguyen, Nguyen, Jiang, Chen, Teynie, and Ziegler, 2012. Here, we provide the first genuine record of O. joynsoni (Smith, 1917) in China based on a male specimen collected from Xishuangbanna, Yunnan, China.	[Jiang, Ke; Yuan, Zhiyong; Che, Jing] Chinese Acad Sci, Kunming Inst Zool, State Key Lab Genet Resources & Evolut, Kunming 650223, Yunnan, Peoples R China; [Jiang, Ke; Yuan, Zhiyong; Che, Jing] Chinese Acad Sci, Kunming Inst Zool, Yunnan Lab Mol Biol Domest Anim, Kunming 650223, Yunnan, Peoples R China; [Chen, Tianbo; Meng, Yuanjun] Management Bur Nonggang Natl Nat Reserve, Longzhou 532400, Guangxi, Peoples R China; [David, Patrick] Museum Natl Hist Nat, Dept Systemat & Evolut, UMR OSEB 7205, F-75231 Paris 05, France; [Vogel, Gernot] Soc SE Asian Herpetol, D-69115 Heidelberg, Germany; [Hou, Mian] Sichuan Normal Univ, Acad Continuing Educ, Chengdu 610068, Sichuan, Peoples R China; [Hou, Mian] Shenyang Normal Univ, Inst Herpetol, Shenyang 110034, Liaoning, Peoples R China	Che, J (reprint author), Chinese Acad Sci, KIZ, Kunming 650223, Yunnan, Peoples R China.	jiangke87615@hotmail.com; chej@mail.kiz.ac.cn	Vogel, Gernot/A-6526-2013	Vogel, Gernot/0000-0002-4542-518X	Ministry of Science and Technology of China (MOST)Ministry of Science and Technology, China [2011FY120200]; National Natural Science Foundation of ChinaNational Natural Science Foundation of China [31090100]; Chinese Academy of SciencesChinese Academy of Sciences [KSCX2-YW-Z-0807, KSCX2-EW-Z-2]; GEF [2011GXGEF006]; Bureau of Science and Technology of Yunnan, China	We are grateful to Yaping ZHANG (KIZ) for his kind support in this study. We thank Zhiming YANG for his help in collecting in Xishuangbanna, Yunnan, and the Management Bureau of the Nonggang National Nature Reserve for issuing relevant permits for animal collection. We also thank Yuezhao WANG, Shengquan LI and Yueying CHEN (CIB) for their help and permission to examine the related specimens in CIB. This work was supported by the grants from the Ministry of Science and Technology of China (MOST Grant No. 2011FY120200), the National Natural Science Foundation of China (31090100), the Chinese Academy of Sciences (KSCX2-YW-Z-0807, KSCX2-EW-Z-2), GEF (2011GXGEF006), and the Bureau of Science and Technology of Yunnan, China.		19	2	3	0	6	SCIENCE PRESS	BEIJING	16 DONGHUANGCHENGGEN NORTH ST, BEIJING 100717, PEOPLES R CHINA	2095-0357			ASIAN HERPETOL RES	Asian Herpetol. Res.	DEC 25	2012	3	4					316	321		10.3724/SP.J.1245.2012.00316			6	Zoology	Zoology	080PT	WOS:000314256200007					2020-05-24	
J	Bai, MQ; Mo, ZW				Bai, Ming-Qiang; Mo, Zhi-Wen			QUANTUM THREE-QUBIT W-STATE SHARING VIA POSITIVE OPERATOR-VALUED MEASUREMENT AND PROJECTIVE MEASUREMENT	MODERN PHYSICS LETTERS B			English	Article						Quantum state sharing; probabilistic teleportation; positive operator-valued measurement; Bell-state measurement; unitary operation	2-QUBIT STATE; CONTROLLED TELEPORTATION; ENTANGLED STATE; CLUSTER STATES; SECRET; CHANNELS; PAIRS	In this paper, by using a proper positive operator-valued measurement, we propose a new tripartite scheme for probabilistically implementing quantum state sharing of an arbitrary unknown three-qubit state with two non-maximally entangled states, one is four-qubit state, another is three-qubit state. In the scheme, the Boss Alice partitions her unknown original state with two Bell-state measurements and a single-qubit projective measurement. Then she publishes her measurement results via a classical channel. With an agent Charlie's help, another agent Bob can recover the original state in probabilistic manner by performing a proper POVM.	[Bai, Ming-Qiang; Mo, Zhi-Wen] Sichuan Normal Univ, Coll Math & Software Sci, Chengdu 610066, Peoples R China	Bai, MQ (reprint author), Sichuan Normal Univ, Coll Math & Software Sci, Chengdu 610066, Peoples R China.	baimq@sicnu.edu.cn; mozhiwen@263.net			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [11071178, 61203285]; Research Foundation of the Education Department of Sichuan Province [12ZB106]; Research Foundation of Sichuan Normal University [10MSL06]	The authors are very grateful to the anonymous referees for their careful review and constructive suggestions. This work is supported by the National Natural Science Foundation of China (Grant Nos. 11071178 and 61203285), the Research Foundation of the Education Department of Sichuan Province (Grant No. 12ZB106) and the Research Foundation of Sichuan Normal University (Grant No. 10MSL06).		51	1	1	0	11	WORLD SCIENTIFIC PUBL CO PTE LTD	SINGAPORE	5 TOH TUCK LINK, SINGAPORE 596224, SINGAPORE	0217-9849			MOD PHYS LETT B	Mod. Phys. Lett. B	DEC 20	2012	26	31							1250208	10.1142/S0217984912502089			13	Physics, Applied; Physics, Condensed Matter; Physics, Mathematical	Physics	031JR	WOS:000310635800005					2020-05-24	
J	Zhao, LJ; Lai, Y; Pei, C; Jen, CK; Wu, KD				Zhao, Lijuan; Lai, Yu; Pei, Chen; Jen, Cheng-Kui; Wu, Kuo-Ding			Real-time diagnosing polymer processing in injection molding using ultrasound	JOURNAL OF APPLIED POLYMER SCIENCE			English	Article						t ultrasound; real-time; injection molding; processing; polymer storage modulus	PRESSURE CONTROL; RESIDUAL-STRESS; POLYETHYLENE; FILM	Ultrasonic diagnosing technique with a new high-temperature ultrasonic transducer is developed to real-time diagnose polymer processing and its morphology changes in injection molding processing. Compared with the previous researches, the new technique can provide more and accurate information. In this study, ultrasound diagnosis shows that longitudinal wave can real-time characterize the data of the injection process and polymer morphology changes, including melt flow arrival time, the part ejection time, filling and packing stages, polymer solidification process, and the morphology changes during polymer crystallization. Shear waves can real-time diagnose Young's and shear storage modulus, anisotropy property of polymer in injection molding. During our research, real-time ultrasonic diagnosis shows that the storage modulus along the vertical direction is larger than that of the parallel to the melt flow direction under our setup injection conditions. Scanning electron microscopy and dynamic mechanical analysis measurements present that it is because the crystalline lamellas of HDPE are parallel arrangement and grow in a vertical to melt flow direction owing to injection shear force under a certain injection conditions. (c) 2012 Wiley Periodicals, Inc. J Appl Polym Sci, 2012	[Zhao, Lijuan; Lai, Yu; Pei, Chen] Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610068, Peoples R China; [Jen, Cheng-Kui; Wu, Kuo-Ding] Natl Res Council Canada, Inst Ind Mat, Boucherville, PQ J4B 6Y4, Canada	Zhao, LJ (reprint author), Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610068, Peoples R China.	lijuan-zhao@sicnu.edu.cn			Science and Technology Department of Sichuan Province [2010JY0123]; Science Foundation of Chinapostdoctor	Contract grant sponsor: Science and Technology Department of Sichuan Province; contract grant number: 2010JY0123.; Contract grant sponsor: The Science Foundation of Chinapostdoctor.		25	7	7	0	31	WILEY-BLACKWELL	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	0021-8995			J APPL POLYM SCI	J. Appl. Polym. Sci.	DEC 15	2012	126	6					2059	2066		10.1002/app.36868			8	Polymer Science	Polymer Science	002ZS	WOS:000308578500029					2020-05-24	
J	Qin, S; Wan, Q; Duan, LF				Qin, S.; Wan, Q.; Duan, L. -F.			Fast and efficient multidimensional scaling algorithm for mobile positioning	IET SIGNAL PROCESSING			English	Article							MITIGATION	Mobile station (MS) localisation that plays an important role in the process of target continuous localisation has received considerable attention. In this study, a new framework based on subspace approach for positioning an MS at minimum localisation system with the use of time-of-arrival measurements is introduced. Unlike ordinary multidimensional scaling algorithm using eigendcomposition or inverse computation to estimate the MS position, a computationally simple weighting estimator is proposed by introducing Lagrange multiplier and mean-square error weighting matrix. Computer simulations are included to corroborate the theoretical development and to contrast the estimator performance with several conventional algorithms as well as the Cramer-Rao lower bound (CRLB). It is shown that the new method with low computational complexity attains the CRLB for zero-mean white Gaussian range error at moderate noise level.	[Qin, S.] Sichuan Normal Univ, Sch Phys & Elect Engn, Chengdu 610054, Peoples R China; [Wan, Q.; Duan, L. -F.] Univ Elect Sci & Technol China, Dept Elect Engn, Chengdu 610054, Peoples R China	Qin, S (reprint author), Sichuan Normal Univ, Sch Phys & Elect Engn, Chenglong Campus Univ, Chengdu 610054, Peoples R China.	qinshuang@uestc.edu.cn			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [60772146]; National High Technology Research and Development Programme of China (863 Programme)National High Technology Research and Development Program of China [2008AA12Z306]; Science Foundation of Ministry of Education of ChinaMinistry of Education, China [109139]	This work was supported in part by the National Natural Science Foundation of China under grant no. 60772146, the National High Technology Research and Development Programme of China (863 Programme) under grant no. 2008AA12Z306 and in part by the Science Foundation of Ministry of Education of China under grant no. 109139.		20	3	3	0	11	INST ENGINEERING TECHNOLOGY-IET	HERTFORD	MICHAEL FARADAY HOUSE SIX HILLS WAY STEVENAGE, HERTFORD SG1 2AY, ENGLAND	1751-9675	1751-9683		IET SIGNAL PROCESS	IET Signal Process.	DEC	2012	6	9					857	861		10.1049/iet-spr.2010.0271			5	Engineering, Electrical & Electronic	Engineering	134RI	WOS:000318231500006					2020-05-24	
J	Fan, XM; Lin, DM; Zheng, QJ; Sun, HL; Wan, Y; Wu, XC; Wu, L				Fan, Ximing; Lin, Dunmin; Zheng, Qiaoji; Sun, Hailing; Wan, Yang; Wu, Xiaochun; Wu, Lang			Effects of MnO2 doping on structure, dielectric and piezoelectric properties of 0.825NaNbO(3)-0.175Ba(0.6)(Bi0.5K0.5)(0.4)TiO3 lead-free ceramics	PHYSICA STATUS SOLIDI A-APPLICATIONS AND MATERIALS SCIENCE			English	Article						dielectric properties; lead-free ceramics; MnO2; NaNbO3; piezoelectric properties	ELECTRICAL-PROPERTIES; PHASE-TRANSITION; DISORDER	Lead-free ceramics 0.825NaNbO(3)-0.175Ba(0.6)(Bi0.5K0.5)(0.4)TiO3 + xmol% MnO2 were prepared by an ordinary sintering technique and the effects of MnO2 doping on the structure, dielectric, and piezoelectric properties of the ceramics were studied. The ceramics with perovskite structure are transformed from tetragonal to pseudocubic phases by increasing the doping level of MnO2. After the addition of MnO2, the Curie temperature T-C of the ceramics decreases and the ferroelectric-paraelectric phase transition at T-C becomes more diffusive. Because of the donor and acceptor doping effects of Mn ions simultaneously, the piezoelectric constant d(33), electromechanical coupling coefficient k(p), relative permittivity epsilon(r), and mechanical quality factor Q(m) are enhanced considerably after the addition of 1 mol% MnO2. The ceramic with 1 mol% MnO2 doping possesses the optimum piezoelectricity (d(33) = 131 pC/N and k(p) = 21.8%) and relatively high Q(m) = 627. (C) 2012 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim	[Fan, Ximing; Lin, Dunmin; Zheng, Qiaoji; Sun, Hailing; Wan, Yang; Wu, Xiaochun] Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610066, Peoples R China; [Fan, Ximing; Lin, Dunmin; Zheng, Qiaoji; Sun, Hailing; Wan, Yang; Wu, Xiaochun] Sichuan Normal Univ, Visual Comp & Virtual Real Key Lab Sichuan Prov, Chengdu 610066, Peoples R China; [Wu, Lang] SW Univ Sci & Technol, State Key Lab Cultivat Base Nonmet Composites & F, Mianyang 621010, Peoples R China	Lin, DM (reprint author), Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610066, Peoples R China.	ddmd222@yahoo.com.cn; joyce@sicnu.edu.cn	Lin, Dunmin/D-6765-2012	Lin, Dunmin/0000-0002-2245-6717	Education Department of Sichuan Province [11ZA104, 11ZA105]; Science and Technology Bureau of Sichuan Province [2010JQ0046]; Sichuan Normal University [10DXL05]; Open Projects of State Key Laboratory Cultivation Base for Nonmetal Composites and Functional Materials of Southwest University of Science and Technology [10zxfk27]; State Key Laboratory of Electronic Thin Films and Integrated Devices of the University of Electronic Science and Technology of China [KFJJ201108]	This work was supported by the projects of Education Department of Sichuan Province (11ZA104 and 11ZA105), Science and Technology Bureau of Sichuan Province (2010JQ0046), Sichuan Normal University (10DXL05), and the Open Projects of State Key Laboratory Cultivation Base for Nonmetal Composites and Functional Materials of Southwest University of Science and Technology (10zxfk27) and the State Key Laboratory of Electronic Thin Films and Integrated Devices of the University of Electronic Science and Technology of China (KFJJ201108).		26	5	5	0	19	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	1862-6300	1862-6319		PHYS STATUS SOLIDI A	Phys. Status Solidi A-Appl. Mat.	DEC	2012	209	12					2610	2614		10.1002/pssa.201228254			5	Materials Science, Multidisciplinary; Physics, Applied; Physics, Condensed Matter	Materials Science; Physics	073HB	WOS:000313733000041					2020-05-24	
J	Ji, DR; Su, LD; Zhang, CG				Ji Derong; Su Lidan; Zhang Chenggang			Intramolecular Oxidative Coupling Reaction of 4-Phenylmethylene-3-isochromanones with 2,3-Dichloro-5,6-dicyanobenzoquinone as an Oxidant	CHINESE JOURNAL OF ORGANIC CHEMISTRY			Chinese	Article						polymethoxylphenanthrene; 3-isochromanone; 3-phenylcoumarin; cross dehydrogenative coupling (CDC); radical cation; intramolecular oxidative coupling; DDQ		Polymethoxy-substituted phenanthrene-9-carboxylic acid or methylate is key intermediate for synthesis of tylophora alkaloids. (E)-4-(3,4-Dimethoxybenzylidene)-6,7-dimethoxy-1H-isochromen-3(4H)-one (6), oxided by 2,3-dichloro-5,6-dicyanobenzoquinone (DDQ)/CH3SO3H in CH2Cl2, gave no polymethoxy-substituted phenanthrene derivative (1) but unexpected 3-(2-(hydroxymethyl)-4,5-dimethoxyphenyl)-6,7-dimethoxy-2H-chromen-2-one (2) and 4,5-dimethoxy-2-(6,7-dimethoxy-2-oxo-2H-chromen-3-yl)benzaldehyde (3). Further experiments showed that the steric hindrance of a ring of isochromen-3-one (6) resulted in coumarin (2) not phenanthrene derivative (1), supported by comparative experiments of 2,3-diphenylacrylic acid (10, 12). The possible mechanism of 2 via radical cation and 3 through oxidation of precursor of 2 was proposed based on the result of experiments.	[Ji Derong; Su Lidan; Zhang Chenggang] Sichuan Normal Univ, Coll Chem & Mat, Chengdu 610066, Peoples R China; [Zhang Chenggang] Sichuan Prov Higher Educ Syst, Key Lab Adv Funct Mat, Chengdu 610066, Peoples R China	Ji, DR (reprint author), Sichuan Normal Univ, Coll Chem & Mat, Chengdu 610066, Peoples R China.	zhangcg2008@yahoo.com.cn			Department of Education of Sichuan Province [12ZA141]; Key Laboratory of Advanced Functional Materials of Sichuan Province Higher Education System [KFKT2013-01]	Project supported by the Department of Education of Sichuan Province (No. 12ZA141) and the Key Laboratory of Advanced Functional Materials of Sichuan Province Higher Education System (No. KFKT2013-01).		11	2	3	0	18	SCIENCE PRESS	BEIJING	16 DONGHUANGCHENGGEN NORTH ST, BEIJING 100717, PEOPLES R CHINA	0253-2786			CHINESE J ORG CHEM	Chin. J. Org. Chem.	DEC	2012	32	12					2334	2338		10.6023/cjoc201207030			5	Chemistry, Organic	Chemistry	073TP	WOS:000313766000017		Bronze			2020-05-24	
J	Tang, YH; Yu, MM; Yun, X; Huang, SJ				Tang, Yinghui; Yu, Miaomiao; Yun, Xi; Huang, Shujuan			Reliability indices of discrete-time Geo(x)/G/1 queueing system with unreliable service station and multiple adaptive delayed vacations	JOURNAL OF SYSTEMS SCIENCE & COMPLEXITY			English	Article						Delayed vacation policy; discrete-time queueing model; failure frequency; reliability index; total probability decomposition; unavailability; unreliable	SERVER; BREAKDOWNS	This paper considers the discrete-time Geo(X)/G/1 queueing model with unreliable service station and multiple adaptive delayed vacations from the perspective of reliability research. Following problems will be discussed: 1) The probability that the server is in a "generalized busy period" at time n; 2) The probability that the service station is in failure at time n, i.e., the transient unavailability of the service station, and the steady state unavailability of the service station; 3) The expected number of service station failures during the time interval (0, n], and the steady state failure frequency of the service station; 4) The expected number of service station breakdowns in a server's "generalized busy period". Finally, the authors demonstrate that some common discrete-time queueing models with unreliable service station are special cases of the model discussed in this paper.	[Tang, Yinghui] Sichuan Normal Univ, Sch Math & Software Sci, Chengdu 610066, Peoples R China; [Yu, Miaomiao] Sichuan Univ Sci & Engn, Sch Sci, Zigong 643000, Peoples R China; [Yun, Xi; Huang, Shujuan] Univ Elect Sci & Technol China, Sch Math, Chengdu 610054, Peoples R China	Tang, YH (reprint author), Sichuan Normal Univ, Sch Math & Software Sci, Chengdu 610066, Peoples R China.	tangyh@uestc.edu.cn			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [71171138, 70871084]; Specialized Research Fund for the Doctoral Program of Higher Education of ChinaSpecialized Research Fund for the Doctoral Program of Higher Education (SRFDP) [200806360001]	This research was supported in part by the National Natural Science Foundation of China under Grant Nos. 71171138, 70871084, and the Specialized Research Fund for the Doctoral Program of Higher Education of China under Grant No. 200806360001.		45	4	12	0	2	SPRINGER HEIDELBERG	HEIDELBERG	TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY	1009-6124	1559-7067		J SYST SCI COMPLEX	J. Syst. Sci. Complex.	DEC	2012	25	6					1122	1135		10.1007/s11424-012-1062-9			14	Mathematics, Interdisciplinary Applications	Mathematics	061YR	WOS:000312886700007					2020-05-24	
J	Zhu, L; Xia, FQ				Zhu, Li; Xia, Fu-quan			Scalarization method for Levitin-Polyak well-posedness of vectorial optimization problems	MATHEMATICAL METHODS OF OPERATIONS RESEARCH			English	Article						Levitin-Polyak well-posedness; Non-linear scalarization function; Optimization problems		In this paper, we develop a method of study of Levitin-Polyak well-posedness notions for vector valued optimization problems using a class of scalar optimization problems. We first introduce a non-linear scalarization function and consider its corresponding properties. We also introduce the Furi-Vignoli type measure and Dontchev-Zolezzi type measure to scalar optimization problems and vectorial optimization problems, respectively. Finally, we construct the equivalence relations between the Levitin-Polyak well-posedness of scalar optimization problems and the vectorial optimization problems.	[Zhu, Li; Xia, Fu-quan] Sichuan Normal Univ, Dept Math, Chengdu 610066, Sichuan, Peoples R China	Zhu, L (reprint author), Sichuan Normal Univ, Dept Math, Chengdu 610066, Sichuan, Peoples R China.	jasminezhuli-ok@163.com; fuquanxia@sina.com	Xia, Fuquan/AAM-6473-2020		National Natural Science Foundation of ChinaNational Natural Science Foundation of China [10671135]; Key Project of Chinese Ministry of EducationMinistry of Education, China [212147]; Doctoral Fund of Ministry of Education of ChinaMinistry of Education, China [20105134120002]; Applied Research Project of Sichuan Province [2010JY0121]	This work was supported by the National Natural Science Foundation of China (10671135), the Key Project of Chinese Ministry of Education (212147), the Doctoral Fund of Ministry of Education of China (20105134120002), Applied Research Project of Sichuan Province (2010JY0121).		14	8	11	0	4	SPRINGER HEIDELBERG	HEIDELBERG	TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY	1432-2994	1432-5217		MATH METHOD OPER RES	Math. Method Oper. Res.	DEC	2012	76	3					361	375		10.1007/s00186-012-0410-9			15	Operations Research & Management Science; Mathematics, Applied	Operations Research & Management Science; Mathematics	056YX	WOS:000312529600006					2020-05-24	
J	Su, WJ; Yan, J				Su, Wen-Jie; Yan, Jun			A sine-Gordon soliton star model with a mix of dark energy and Fermi matter	CANADIAN JOURNAL OF PHYSICS			English	Article							VARIATIONAL-CUMULANT EXPANSION; FUNCTIONAL-INTEGRALS; CERENKOV RADIATION; GRAVASTARS; SUPERNOVAE; COMPONENT; REDSHIFT; EQUATION; FIELD	A sine-Gordon soliton star model with a mix of dark energy and Fermi matter is studied in the two-dimensional Brans-Dicke gravity model. The phase structure is analysed for a strong-coupling Thirring model. Subsequently, a soliton star model with cool Fermi matter coupling is constructed. We found that the soliton state and the mass of a star can change the density and pressure of matter at certain temperatures. Moreover, the stability of dark energy in the center of a star is proved when the coupling coefficient of the scalar field and Fermi matter satisfies some constraint conditions.	[Su, Wen-Jie; Yan, Jun] Sichuan Normal Univ, Dept Phys, Chengdu 610066, Peoples R China	Yan, J (reprint author), Sichuan Normal Univ, Dept Phys, Chengdu 610066, Peoples R China.	yanjun5@sina.com			Natural Science Foundation of Sichuan Education Committee [11ZA100]	Project Supported by Natural Science Foundation of Sichuan Education Committee under Grant No. 11ZA100.		38	3	3	0	0	CANADIAN SCIENCE PUBLISHING, NRC RESEARCH PRESS	OTTAWA	65 AURIGA DR, SUITE 203, OTTAWA, ON K2E 7W6, CANADA	0008-4204	1208-6045		CAN J PHYS	Can. J. Phys.	DEC	2012	90	12					1279	1285		10.1139/P2012-106			7	Physics, Multidisciplinary	Physics	051WF	WOS:000312158000010					2020-05-24	
