PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Liu, Y; Wang, SX; Fan, Q; Liu, YL; Zhou, WH				Liu, Yong; Wang, Shixiang; Fan, Qin; Liu, Yanlan; Zhou, Wenhui			Adsorption of fluoride from aqueous solution on supported Fe/gamma-Al2O3 adsorbent prepared by ultrasonic-assisted technique	DESALINATION AND WATER TREATMENT			English	Article						Supported Fe/gamma-Al2O3 adsorbent; Ultrasonic wave; Fluoride; Adsorption isotherms; Adsorption kinetics	ACTIVATED ALUMINA; REMOVAL; SORPTION; WATER; OXIDE; PERFORMANCE; GRAPHENE; CARBON; IRON; IONS	A novel adsorbent (Fe/gamma-Al2O3) was successfully synthesized by ferrous sulfate impregnating gamma-Al2O3 under ultrasonic condition to remove fluoride from aqueous solutions. The adsorbent was characterized by the X-ray diffraction, transmission electron microscopy, X-ray photoelectron spectroscopy and Brunauer-Emmett-Teller.The fluoride adsorption behavior of Fe/gamma-Al2O3 was studied with the help of different process parameters vs. contact time, initial fluoride concentration, initial pH and other co-ions effect. Maximum magnitude of fluoride was adsorbed from aqueous solution at initial pH 5.5. Coexistence of SO42-, NO3- and Cl- did not affect fluoride adsorption, and high concentrations of HCO3- or PO43- only led to partial inhibition of fluoride adsorption. Adsorption kinetic study revealed that the adsorption process followed pseudo-second-order model. Adsorption data were fitted to Langmuir isotherm model, and the adsorption capacity was found to be 1.65 mg g(-1). A high desorption efficiency of 96.7% was achieved by treating fluoride loaded Fe/gamma-Al2O3 with 0.50 M NaOH solution. In addition, the adsorption mechanism analysis revealed that the pH variation during the adsorption of fluoride was mainly resulted from that the hydroxyl groups on the surface of the Fe/gamma-Al2O3 with amphoteric behavior in solution reacted with fluoride anions.	[Liu, Yong; Wang, Shixiang; Fan, Qin; Liu, Yanlan; Zhou, Wenhui] Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610066, Sichuan, Peoples R China; [Liu, Yong] Key Lab Treatment Special Wastewater Sichuan Prov, Chengdu 610066, Sichuan, Peoples R China	Liu, Y (reprint author), Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610066, Sichuan, Peoples R China.; Liu, Y (reprint author), Key Lab Treatment Special Wastewater Sichuan Prov, Chengdu 610066, Sichuan, Peoples R China.	liuyongsicnu@sina.com; 454180602@qq.com; 960345742@qq.com; 360124586@qq.com; 1773917113@qq.com						35	1	1	1	18	DESALINATION PUBL	HOPKINTON	36 WALCOTT VALLEY DRIVE,, HOPKINTON, MA 01748 USA	1944-3994	1944-3986		DESALIN WATER TREAT	Desalin. Water Treat.	DEC	2017	100						67	74		10.5004/dwt.2017.0015			8	Engineering, Chemical; Water Resources	Engineering; Water Resources	FW3WQ	WOS:000425243300008					2020-05-24	
J	Jia, GZ; Li, D				Jia, Guo-zhu; Li, Di			Effects of concentration on the dynamics and structure of lactic acid aqueous solution	JOURNAL OF MOLECULAR LIQUIDS			English	Article						Dynamics; Tetrahedral structure; Hydrogen bonding; LA aqueous solution	MOLECULAR-DYNAMICS; LACTOBACILLUS-HELVETICUS; SPC/E MODEL; FERMENTATION; WATER; SIMULATIONS; BATCH; WHEY; PH; ESTERIFICATION	The molecular dynamic simulations have been performed to study the lactic acid aqueous solution of varying concentrations at 298K. The aim of this investigation is to give an introduction to the dynamics and structure of lactic acid aqueous solution. The density, diffusion coefficients, hydrogen bonding lifetime and hydrogen bonding number have been calculated to clarify dynamical properties. The interaction between water and lactic acid was promoted, which lead to the hydrogen bondings in water decrease. At higher lactic acid mole fractions, the hydrogen bonding has significant contribution toward the microheterogeneity of the systems. The radial distribution functions, permittivity, coordination number, potential of mean force and tetrahedral order parameter have been demonstrated. The lactic acid strongly destroyed the tetrahedral structures of water, and the clear hydration shells are not formed around carbon atoms. (C) 2017 Published by Elsevier B.V.	[Jia, Guo-zhu; Li, Di] Sichuan Normal Univ, Coll Phys & Elect Engn, Chengdu, Sichuan, Peoples R China	Jia, GZ (reprint author), Sichuan Normal Univ, Coll Phys & Elect Engn, Chengdu, Sichuan, Peoples R China.	jia1689500@126.com			National Science Foundation of ChinaNational Natural Science Foundation of China [61102044]	This work was supported by the National Science Foundation of China [grant number 61102044].		48	0	0	0	12	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0167-7322	1873-3166		J MOL LIQ	J. Mol. Liq.	DEC	2017	247						294	299		10.1016/j.molliq.2017.08.071			6	Chemistry, Physical; Physics, Atomic, Molecular & Chemical	Chemistry; Physics	FS5CP	WOS:000419811400035					2020-05-24	
J	Wang, TX; Renata, C; Chen, HM; Huang, WM				Wang, Tao Xi; Renata, Chris; Chen, Hong Mei; Huang, Wei Min			Elastic Shape Memory Hybrids Programmable at Around Body-Temperature for Comfort Fitting	POLYMERS			English	Article						shape memory hybrid; elasticity; comfort fitting; hardening time; shape memory effect	MEDICAL APPLICATIONS; POLYMERS; FOOT; COMPOSITES; FEATURES	A series of silicone based elastic shape memory hybrids are fabricated. Their shape memory performance, mechanical behaviors at room temperature with/without programming and during fitting at 37 degrees C are investigated. It is found that these materials have good shape memory effect and are always highly elastic. At 37 degrees C, there are 10 min or more for fitting. Thus, it is concluded that this type of material has great potential as an elastic shape memory material for comfort fitting.	[Wang, Tao Xi; Renata, Chris; Huang, Wei Min] Nanyang Technol Univ, Sch Mech & Aerosp Engn, 50 Nanyang Ave, Singapore 639798, Singapore; [Chen, Hong Mei] Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610066, Peoples R China	Huang, WM (reprint author), Nanyang Technol Univ, Sch Mech & Aerosp Engn, 50 Nanyang Ave, Singapore 639798, Singapore.	WA0003XI@e.ntu.edu.sg; rchristianto@ntu.edu.sg; chenhongmei@sicnu.edu.cn; mwmhuang@ntu.edu.sg	Huang, Wei Min/A-3851-2011	Huang, Wei Min/0000-0002-6691-3369; Chen, Hongmei/0000-0002-4674-3278	Institute for Sports Research, Nanyang Technological University, SingaporeNanyang Technological University; AcRF Tier 1, Singapore [RG172/15]	This project is partially supported by the Institute for Sports Research, Nanyang Technological University, Singapore and AcRF Tier 1 (RG172/15), Singapore.		38	2	2	0	7	MDPI	BASEL	ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND		2073-4360		POLYMERS-BASEL	Polymers	DEC	2017	9	12							674	10.3390/polym9120674			12	Polymer Science	Polymer Science	FR7HV	WOS:000419239400040	30965970	DOAJ Gold, Green Published			2020-05-24	
J	Lu, D; Liu, YD; Lai, I; Yang, L				Lu, Dong; Liu, Yide; Lai, Ivan; Yang, Li			Awe: An Important Emotional Experience in Sustainable Tourism	SUSTAINABILITY			English	Article						sustainable tourism; awe experiences; perceived environment; pilgrims; secular tourists	SMALL SELF; SATISFACTION; BEHAVIOR; MODELS	Awesome is one of the most highly desirable experiences for tourists. This study investigates how tourists' awe emotion is induced when tourists visit sacred mountains and how the awe experience influences their satisfaction. A survey is administrated at a famous sacred mountain in ChinaMount Emei. Results reveal that the awe experience is more elicited by the perceived vastness of natural environment for secular tourists, while is more encouraged by the perceived sanctity of religious ambience for pilgrim tourists. Awe experience is a mediator between the sense of perceptual vastness/sanctity and tourists' satisfaction. The mediation relationships through awe experience are moderated by the visitor types (pilgrims and secular tourists). Findings suggest that destination marketers should apply tourism strategies to encourage tourists' sense of awe.	[Lu, Dong] Sichuan Normal Univ, Sch Business, Chengdu 610101, Sichuan, Peoples R China; [Liu, Yide] Macau Univ Sci & Technol, Sch Business, Taipa 999078, Macau, Peoples R China; [Lai, Ivan] City Univ Macau, Fac Int Tourism & Management, Ave Padre Tomas Pereira, Taipa 999078, Macao, Peoples R China; [Yang, Li] Southwest Jiaotong Univ, Sch Econ & Management, Chengdu 610031, Sichuan, Peoples R China	Liu, YD (reprint author), Macau Univ Sci & Technol, Sch Business, Taipa 999078, Macau, Peoples R China.; Lai, I (reprint author), City Univ Macau, Fac Int Tourism & Management, Ave Padre Tomas Pereira, Taipa 999078, Macao, Peoples R China.	dlu@sicnu.edu.cn; ydliu@must.edu.mo; ivanlai@cityu.mo; edta_edu@126.com			Humanity and Social Science Youth foundation of Ministry of Education of China [15XJC790008]; research foundation of Education Bureau of Sichuan Province [16SA0014]; research project of Philosophy and Social Science Foundation of Sichuan Province of China [SC17B077]; Macau University of Science and Technology	The authors gratefully acknowledge the financial support of the research project of Humanity and Social Science Youth foundation of Ministry of Education of China (15XJC790008), the research foundation of Education Bureau of Sichuan Province (16SA0014), the research project of Philosophy and Social Science Foundation of Sichuan Province of China (SC17B077), and the support of FRG funding of Macau University of Science and Technology.		50	10	10	4	19	MDPI AG	BASEL	ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND	2071-1050			SUSTAINABILITY-BASEL	Sustainability	DEC	2017	9	12							2189	10.3390/su9122189			15	Green & Sustainable Science & Technology; Environmental Sciences; Environmental Studies	Science & Technology - Other Topics; Environmental Sciences & Ecology	FR7FA	WOS:000419231500038		DOAJ Gold			2020-05-24	
J	Lan, SJ; Tang, YH				Lan, Shaojun; Tang, Yinghui			The structure of departure process and optimal control strategy N* for Geo/G/1 discrete-time queue with multiple server vacations and Min(N, V)-Policy	JOURNAL OF SYSTEMS SCIENCE & COMPLEXITY			English	Article						Cost optimization; departure process; discrete-time queue; Min(N, V)-policy; multiple server vacations	OUTPUT PROCESS; SYSTEM	This paper considers the departure process and the optimal control strategy for a discretetime Geo/G/1 queueing model in which the system operates under the control of multiple server vacations and Min(N, V)-policy. Using the law of total probability decomposition, the renewal theory and the probability generating function technique, the transient and the steady-state probabilities that the server is busy at any epoch n (+) are derived. The authors also obtain the explicit expression of the probability generating function for the expected number of departures occurring in the time interval (0(+), n (+)] from any initial state. Meanwhile, the relationship among departure process, server's state process and service renewal process in server busy period is found, which shows the special structure of departure process. Especially, some corresponding results of departure process for special discrete-time queues are directly gained by our results. Furthermore, the approximate expansion for calculating the expected number of departures is presented. In addition, some other important performance measures, including the expected length of server busy period, server's actual vacation period and busy cycle period etc., are analyzed. Finally, some numerical results are provided to determine the optimum value N* for minimizing the system cost under a given cost structure.	[Lan, Shaojun] Sichuan Normal Univ, Sch Math & Software Sci, Chengdu 610066, Sichuan, Peoples R China; [Lan, Shaojun] Sichuan Univ Sci & Engn, Sch Math & Stat, Zigong 643000, Peoples R China; [Tang, Yinghui] Sichuan Normal Univ, Sch Fundamental Educ, Chengdu 610066, Sichuan, Peoples R China	Tang, YH (reprint author), Sichuan Normal Univ, Sch Fundamental Educ, Chengdu 610066, Sichuan, Peoples R China.	sjlan89@163.com; tangyh@uestc.edu.cn			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [71571127, 71171138]	This research was supported by the National Natural Science Foundation of China under Grant Nos. 71571127 and 71171138.		25	0	0	0	1	SPRINGER HEIDELBERG	HEIDELBERG	TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY	1009-6124	1559-7067		J SYST SCI COMPLEX	J. Syst. Sci. Complex.	DEC	2017	30	6					1382	1402		10.1007/s11424-017-5279-5			21	Mathematics, Interdisciplinary Applications	Mathematics	FP6FP	WOS:000417719900010					2020-05-24	
J	Wang, T; Pan, XN; Zhu, ZH; Ji, XL; Cheng, K				Wang, Tao; Pan, Xiaoning; Zhu, Zhanghang; Ji, Xiaoling; Cheng, Ke			Far zone behavior of light waves on scattering from an arbitrary-orientated ellipsoidal random particle	JOURNAL OF THE OPTICAL SOCIETY OF AMERICA A-OPTICS IMAGE SCIENCE AND VISION			English	Article							HOMOGENEOUS ANISOTROPIC MEDIA; INVERSE PROBLEMS; RECIPROCITY RELATIONS; EQUIVALENCE THEOREM; COHERENCE CHANGES; SPECTRAL DENSITY	The behavior of light waves on scattering from an ellipsoidal quasi-homogeneous particle with arbitrary orientation is discussed within the accuracy of the first-order Born approximation. It is shown that the orientation of a particle plays an important role for the spectral density and for the spectral degree of coherence of the scattered field. Numerical result shows that, when the ellipsoidal particle features rotational symmetry, the profile of the far zone distribution is governed by the polar angle of a particle's orientation, while the orientation of the far zone distribution is governed by the azimuthal angle of a particle's orientation. (C) 2017 Optical Society of America	[Wang, Tao; Pan, Xiaoning; Zhu, Zhanghang; Ji, Xiaoling] Sichuan Normal Univ, Dept Phys, Chengdu 610068, Sichuan, Peoples R China; [Cheng, Ke] Chengdu Univ Informat Technol, Coll Optoelect Technol, Chengdu 610225, Sichuan, Peoples R China	Wang, T (reprint author), Sichuan Normal Univ, Dept Phys, Chengdu 610068, Sichuan, Peoples R China.	towerwang@126.com			National Natural Science Foundation of China (NSFC)National Natural Science Foundation of China [11404231, 61475105]	National Natural Science Foundation of China (NSFC) (11404231, 61475105).		30	0	0	0	3	OPTICAL SOC AMER	WASHINGTON	2010 MASSACHUSETTS AVE NW, WASHINGTON, DC 20036 USA	1084-7529	1520-8532		J OPT SOC AM A	J. Opt. Soc. Am. A-Opt. Image Sci. Vis.	DEC 1	2017	34	12					2120	2125		10.1364/JOSAA.34.002120			6	Optics	Optics	FP5HZ	WOS:000417651900006	29240085				2020-05-24	
J	Wang, W; He, XH; Zhang, MJ; Tang, MJ; Xie, R; Ju, XJ; Liu, Z; Chu, LY				Wang, Wei; He, Xiao-Heng; Zhang, Mao-Jie; Tang, Meng-Jiao; Xie, Rui; Ju, Xiao-Jie; Liu, Zhuang; Chu, Liang-Yin			Controllable Microfluidic Fabrication of Microstructured Materials from Nonspherical Particles to Helices	MACROMOLECULAR RAPID COMMUNICATIONS			English	Article						helices; microfluidics; microstructured materials; nonspherical microparticles; template synthesis	POLYMERIC MICROPARTICLES; SHAPE; MONODISPERSE; LITHOGRAPHY; FLOW	This work reports on a facile and flexible strategy based on the deformation of encapsulated droplets in fiber-like polymeric matrices for template synthesis of controllable microstructured materials from nonspherical microparticles to complex 3D helices. Monodisperse droplets generated from microfluidics are encapsulated into crosslinked polymeric networks via an interfacial crosslinking reaction in microchannel to in situ produce the droplet-containing, fiber-like matrices. By stretching and twining the dried fiber-like matrices, the encapsulated droplets can be flexibly engineered into versatile shapes for template synthesis of controllable nonspherical microparticles and helices. Moreover, magnetic helices can be fabricated by simply dispersing magnetic Fe3O4 nanoparticles in the droplets to achieve rotational and translational motion under a rotated magnetic field. This work provides a simple and versatile strategy for the template synthesis of advanced functional microstructured materials with flexible shapes.	[Wang, Wei; He, Xiao-Heng; Zhang, Mao-Jie; Tang, Meng-Jiao; Xie, Rui; Ju, Xiao-Jie; Liu, Zhuang; Chu, Liang-Yin] Sichuan Univ, Sch Chem Engn, Chengdu 610065, Sichuan, Peoples R China; [Wang, Wei; Xie, Rui; Ju, Xiao-Jie; Liu, Zhuang; Chu, Liang-Yin] Sichuan Univ, State Key Lab Polymer Mat Engn, Chengdu 610065, Sichuan, Peoples R China; [He, Xiao-Heng] China Three Gorges Univ, Coll Med, Yichang 443002, Hubei, Peoples R China; [Zhang, Mao-Jie] Sichuan Normal Univ, Coll Engn, Chengdu 610068, Sichuan, Peoples R China; [Chu, Liang-Yin] Jiangsu Natl Synerget Innovat Ctr Adv Mat SICAM, Nanjing 211816, Jiangsu, Peoples R China	Chu, LY (reprint author), Sichuan Univ, Sch Chem Engn, Chengdu 610065, Sichuan, Peoples R China.; Chu, LY (reprint author), Sichuan Univ, State Key Lab Polymer Mat Engn, Chengdu 610065, Sichuan, Peoples R China.; Chu, LY (reprint author), Jiangsu Natl Synerget Innovat Ctr Adv Mat SICAM, Nanjing 211816, Jiangsu, Peoples R China.	chuly@scu.edu.cn	Zhang, Maojie/J-5076-2019	CHU, Liang-Yin/0000-0002-2676-6325	National Natural Science Foundation of ChinaNational Natural Science Foundation of China [91434202]; Program for Changjiang Scholars and Innovative Research Team in UniversityProgram for Changjiang Scholars & Innovative Research Team in University (PCSIRT) [IRT15R48]; Ministry of Education of ChinaMinistry of Education, China [20130181120063]; State Key Laboratory of Polymer Materials Engineering [sklpme2014-1-01]	The authors gratefully thank the support from the National Natural Science Foundation of China (91434202), the Program for Changjiang Scholars and Innovative Research Team in University (IRT15R48) and the Specialized Research Fund for the Doctoral Program of Higher Education (20130181120063) by the Ministry of Education of China, and State Key Laboratory of Polymer Materials Engineering (sklpme2014-1-01).		43	7	10	10	66	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	1022-1336	1521-3927		MACROMOL RAPID COMM	Macromol. Rapid Commun.	DEC	2017	38	23			SI				1700429	10.1002/marc.201700429			7	Polymer Science	Polymer Science	FO9OH	WOS:000417216600008	28863248	Bronze			2020-05-24	
J	Yang, XM; Wu, W; Liu, K; Chen, WL; Zhang, P; Zhou, ZL				Yang, Xiaomin; Wu, Wei; Liu, Kai; Chen, Weilong; Zhang, Ping; Zhou, Zhili			Multi-sensor image super-resolution with fuzzy cluster by using multi-scale and multi-view sparse coding for infrared image	MULTIMEDIA TOOLS AND APPLICATIONS			English	Article						Multi-sensor; Super-resolution; Sparse coding; Infrared image; Dictionary learning; Multiview representation; Fuzzy clustering theory	INTERPOLATION; SEGMENTATION; DICTIONARY; ALGORITHM; MOTION	Super-resolution (SR) methods are effective for generating a high-resolution image from a single low-resolution image. However, four problems are observed in existing SR methods. (1) They cannot reconstruct many details from a low-resolution infrared image because infrared images always lack detailed information. (2) They cannot extract the desired information from images because they do not consider that images naturally come at different scales in many cases. (3) They fail to reveal different physical structures of low-resolution patch because they extract features from a single view. (4) They fail to extract all the different patterns because they use only one dictionary to represent all patterns. To overcome these problems, we propose a novel SR method for infrared images. First, we combine the information of high-resolution visible light images and low-resolution infrared images to improve the resolution of infrared images. Second, we use multiscale patches instead of fixed-size patches to represent infrared images more accurately. Third, we use different feature vectors rather than a single feature to represent infrared images. Finally, we divide training patches into several clusters, and multiple dictionaries are learned for each cluster to provide each patch with a more accurate dictionary. In the proposed method, clustering information for low-resolution patches is learnt by using fuzzy clustering theory. Experiments validate that the proposed method yields better results in terms of quantization and visual perception than the state-of-the-art algorithms.	[Yang, Xiaomin; Wu, Wei] Sichuan Univ, Coll Elect & Informat Engn, Chengdu 610064, Sichuan, Peoples R China; [Liu, Kai] Sichuan Univ, Sch Elect Engn & Informat, Chengdu 610064, Sichuan, Peoples R China; [Chen, Weilong] Sichuan Normal Univ, Coll Movie & Media, Chengdu 610018, Sichuan, Peoples R China; [Zhang, Ping] Univ Elect Sci & Technol China, Graph Image & Signal Proc Applicat Lab, Chengdu 611731, Sichuan, Peoples R China; [Zhou, Zhili] Nanjing Univ Informat Sci & Technol, Jiangsu Engn Ctr Network Monitoring, Nanjing 210044, Jiangsu, Peoples R China; [Zhou, Zhili] Nanjing Univ Informat Sci & Technol, Sch Comp & Software, Nanjing 210044, Jiangsu, Peoples R China	Wu, W (reprint author), Sichuan Univ, Coll Elect & Informat Engn, Chengdu 610064, Sichuan, Peoples R China.	arielyang@scu.edu.cn; wuwei@scu.edu.cn; kailiu@scu.edu.cn; 312790467@qq.com; pingzh@uestc.edu.cn; zhou_zhili@163.com			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [61271330, 61473198]; Priority Academic Program Development of Jiangsu Higer Education Institutions(PAPD) Fund; Jiangsu Collaborative Innovation Center on Atmospheric Environment and Equipment Technology(CICAEET) Fund	The research is sponsored by the National Natural Science Foundation of China(No. 61271330, No. 61473198), also is supported by the Priority Academic Program Development of Jiangsu Higer Education Institutions(PAPD) Fund, Jiangsu Collaborative Innovation Center on Atmospheric Environment and Equipment Technology(CICAEET) Fund.		37	8	8	4	28	SPRINGER	DORDRECHT	VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS	1380-7501	1573-7721		MULTIMED TOOLS APPL	Multimed. Tools Appl.	DEC	2017	76	23					24871	24902		10.1007/s11042-017-4639-4			32	Computer Science, Information Systems; Computer Science, Software Engineering; Computer Science, Theory & Methods; Engineering, Electrical & Electronic	Computer Science; Engineering	FO1TQ	WOS:000416548300017					2020-05-24	
J	Yue, J; Liu, L				Yue, Jin; Liu, Liu			Multivariate nonparametric control chart with variable sampling interval	APPLIED MATHEMATICAL MODELLING			English	Article						Multivariate processes; Mahalanobis depth; Nonparametric scheme; Exponentially weighted moving average; Variable sampling interval		This paper proposes an adaptive, multivariate, nonparametric, exponentially weighted moving average control chart with variable sampling interval. A number of studies have discussed multivariate nonparametric control charts. However, the proposed multivariate nonparametric control charts usually have strict requirements. In this paper, we construct a control chart for multivariate processes that is based on the Mahalanobis depth. Specifically, we use the concept of the Mahalanobis depth to reduce each multivariate measurement to a univariate index. It is worth mentioning that this approach is completely nonparametric. We also discuss the optimal strategy for the parameters. This chart is an adaptive chart and has a variable sampling interval. A simulation study demonstrates that the proposed chart is efficient in detecting various magnitudes of shifts. A gravel data and a wine quality detection example are given to introduce the proposed control chart. (C) 2017 Elsevier Inc. All rights reserved.	[Yue, Jin; Liu, Liu] Sichuan Normal Univ, Sch Math, VC&VR Lab, Chengdu, Sichuan, Peoples R China	Liu, L (reprint author), Sichuan Normal Univ, Sch Math, VC&VR Lab, Chengdu, Sichuan, Peoples R China.	liuliu@sicnu.edu.cn	Liu, Liu/AAE-4443-2019		Natural Science Foundation of ChinaNational Natural Science Foundation of China [11301364]; Sichuan Province [2015JQ0033]	The authors thank the editor, the associate editor and the two anonymous referees for their many helpful comments that have resulted in significant improvements to the article. Liu's research was supported by the Natural Science Foundation of China (11301364) and Sichuan Province (2015JQ0033).		25	7	7	0	11	ELSEVIER SCIENCE INC	NEW YORK	360 PARK AVE SOUTH, NEW YORK, NY 10010-1710 USA	0307-904X	1872-8480		APPL MATH MODEL	Appl. Math. Model.	DEC	2017	52						603	612		10.1016/j.apm.2017.08.005			10	Engineering, Multidisciplinary; Mathematics, Interdisciplinary Applications; Mechanics	Engineering; Mathematics; Mechanics	FN1VX	WOS:000415780400038					2020-05-24	
J	Liu, SJ; Mellor, D; Ling, M; Saiz, JL; Vinet, EV; Xu, XY; Renati, S; Byrne, LK				Liu, Shujuan; Mellor, David; Ling, Mathew; Saiz, Jose L.; Vinet, Eugenia V.; Xu, Xiaoyan; Renati, Solomon; Byrne, Linda K.			The Schizotypal Personality Questionnaire-Brief lacks measurement invariance across three countries	PSYCHIATRY RESEARCH			English	Article						Schizotypy; Schizotypal; Cross-cultural; Invariance; Factor structure; Psychometric properties	CONFIRMATORY FACTOR-ANALYSIS; PSYCHOTIC EXPERIENCES; 3-FACTOR STRUCTURE; POPULATION; VALIDATION; SPQ; AGE; ADOLESCENTS; DISORDER; VERSION	The Schizotypal Personality Questionnaire-Brief (SPQ-B) is a commonly-used tool for measuring schizotypal personality traits and due to its wide application, its cross-cultural validity is of interest. Previous studies suggest that the SPQ-B either has a three- or four-factor structure, but the majority of studies have been conducted in Western contexts and little is known about the psychometric properties of the scale in other populations. In this study factorial invariance testing across three cultural contexts Australia, China and Chile was conducted. In total, 729 young adults (Mean age = 23.99 years, SD = 9.87 years) participated. Invariance testing did not support the four-factor model across three countries. Confirmatory Factor Analyses revealed that neither the four- nor three-factor model had strong fit in any of the settings. However, in comparison with other competing -models, the four-factor model showed the best for the Australian sample, while the three-factor model was the most reasonable for both Chinese and Chilean samples. The reliability of the SPQ-B scores, estimated with Omega, ranged from 0.86 to 0.91. These findings suggest that the SPQ-B factors are not consistent across different cultural groups. We suggest that these differences could be attributed to potential confounding cultural and translation issues.	[Liu, Shujuan; Mellor, David; Ling, Mathew; Byrne, Linda K.] Deakin Univ, Sch Psychol, Geelong, Vic, Australia; [Saiz, Jose L.; Vinet, Eugenia V.] Univ La Frontera, Dept Psicol, Francisco Salazar 1145, Temuco, Chile; [Xu, Xiaoyan] Sichuan Normal Univ, 5 Jingan Rd, Chengdu, Sichuan, Peoples R China; [Renati, Solomon] Karmaveer Bhaurao Patil Coll, Navi Mumbai 400703, Maharashtra, India	Byrne, LK (reprint author), Deakin Univ, Sch Psychol, 221 Burwood Highway, Burwood 3125, Australia.	linda.byrne@deakin.edu.au	Ling, Mathew/J-8982-2019	Ling, Mathew/0000-0002-0940-2538; Saiz, Jose L./0000-0002-7137-4646				58	2	2	2	6	ELSEVIER IRELAND LTD	CLARE	ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, 00000, IRELAND	0165-1781			PSYCHIAT RES	Psychiatry Res.	DEC	2017	258						544	550		10.1016/j.psychres.2017.08.088			7	Psychiatry	Psychiatry	FN7FQ	WOS:000416184500085	28899612				2020-05-24	
J	Zhou, YB; Ren, J; Xia, L; Wu, HL; Xie, FY; Zheng, QJ; Xu, CG; Lin, DM				Zhou, Yibei; Ren, Juan; Xia, Li; Wu, Huali; Xie, Fengyu; Zheng, Qiaoji; Xu, Chenggang; Lin, Dunmin			Nitrogen-Doped Hierarchical Porous Carbon Framework Derived from Waste Pig Nails for High-Performance Supercapacitors	CHEMELECTROCHEM			English	Article						supercapacitors; nitrogen-doped porous carbon; pig nails; electrochemical performance	OXYGEN REDUCTION REACTION; ELECTROCHEMICAL PERFORMANCE; ELECTRODE MATERIALS; ACTIVATED CARBONS; IONIC LIQUIDS; HIGH-ENERGY; HIGH-POWER; GRAPHENE; NANOSHEETS; NETWORKS	In situ nitrogen-doped hierarchical porous carbon was synthesized by using waste protein-rich pig nails as precursors in a facile KOH activation method. The microstructure and electro-chemical characteristics of the materials were investigated by tuning the amount of KOH. When the weight ratio of KOH to pig nails is 1:1, the obtained nitrogen-doped hierarchical porous carbon (NHPC-1) exhibits the largest specific surface area (2569 m(2) g(-1)) with interconnected porous network structure, which are beneficial to ion/electron storage and transfer. In addition, abundant nitrogen of 2.8 at% in the NHPC-1 also contributes to the high electrochemical activity of the super-capacitor during the charging/discharging process. As a result, the NHPC-1 electrode in the supercapacitor exhibits a high specific capacitance of 231 Fg(-1) at 1 Ag-1 and superior retention of 98% after 5000 cycles at 1 Ag-1 in 6 M KOH electrolyte. Additionally, the assembled symmetric device based on NHPC-1 exhibits a high energy density of 7 Wh kg(-1) at a power density of 500 W kg(-1). Our study suggests that waste pig nails can act as low-cost and renewable carbon precursors for high performance supercapacitor.	[Zhou, Yibei; Ren, Juan; Xia, Li; Wu, Huali; Xie, Fengyu; Zheng, Qiaoji; Xu, Chenggang; Lin, Dunmin] Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610066, Sichuan, Peoples R China	Lin, DM (reprint author), Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610066, Sichuan, Peoples R China.	ddmd222@sicnu.edu.cn	Lin, Dunmin/D-6765-2012	Lin, Dunmin/0000-0002-2245-6717				51	20	20	6	55	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	2196-0216			CHEMELECTROCHEM	ChemElectroChem	DEC	2017	4	12					3181	3187		10.1002/celc.201700810			7	Electrochemistry	Electrochemistry	FR7RR	WOS:000419269000021					2020-05-24	
