PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Xu, LY; Hu, K; Zhao, SQ; Wang, FG				Xu, Longyu; Hu, Kui; Zhao, Songquan; Wang, Fanggui			A Characterization of Prufer Domains	COMMUNICATIONS IN ALGEBRA			English	Article						FP-injective module; Gorenstein projective module; Prufer Domain	MODULES	In this article, it is proved that a domain R is a Prufer domain if and only if it is coherent, integrally closed and FP-id(R)(R)1.	[Xu, Longyu; Hu, Kui; Zhao, Songquan] Southwest Univ Sci & Technol, Coll Sci, Mianyang 621010, Peoples R China; [Wang, Fanggui] Sichuan Normal Univ, Chengdu, Peoples R China	Xu, LY (reprint author), Southwest Univ Sci & Technol, Coll Sci, Mianyang 621010, Peoples R China.	xulongyu3@163.com						7	2	2	0	7	TAYLOR & FRANCIS INC	PHILADELPHIA	530 WALNUT STREET, STE 850, PHILADELPHIA, PA 19106 USA	0092-7872	1532-4125		COMMUN ALGEBRA	Commun. Algebr.		2016	44	1					135	140		10.1080/00927872.2014.974246			6	Mathematics	Mathematics	CU1MT	WOS:000363286700011					2020-05-24	
J	Jia, GZ; Liu, S; Liu, FH; Liu, JC				Jia, Guo-Zhu; Liu, Shuang; Liu, Feng-Hai; Liu, Jian-Chuan			Ion-Water Cooperative Interactions in Aqueous Solutions of MgCl2 by Dielectric Spectroscopy	JOURNAL OF DISPERSION SCIENCE AND TECHNOLOGY			English	Article						Cole-Cole model; cooperative interaction; DRS	MOLECULAR-DYNAMICS; RELAXATION SPECTROSCOPY; DIFFRACTION; SIMULATION; SOLVATION; LIQUIDS; LIOH	The dielectric constant of aqueous MgCl2 solution has been determined in the frequency range 0.2MHz to 20GHz at 298K using the dielectric relaxation spectroscopy method. The behavior is well described according to four Cole-Cole terms whose evolution with composition is analyzed. The static dielectric constant and relaxation times decreases with the increasing aqueous MgCl2 solution concentrations. Only one H-bonded water cluster with the aqueous MgCl2 solution relaxes is reported during the cutoff relaxation time. A distinct ion-water cooperative interaction is observed, and water molecules perturbed by ion contribution on dielectric constant beyond the first hydration shell are obtained.	[Jia, Guo-Zhu; Liu, Shuang; Liu, Feng-Hai; Liu, Jian-Chuan] Sichuan Normal Univ, Coll Phys & Elect Engn, Chengdu, Sichuan, Peoples R China	Jia, GZ (reprint author), Sichuan Normal Univ, Coll Phys & Elect Engn, Chengdu, Sichuan, Peoples R China.	jia1689500@126.com			National Science Foundation of ChinaNational Natural Science Foundation of China [61102044]	This project received the support of the National Science Foundation of China under Grant NO 61102044 and we would like to thank Agilent Technologies Cheng Du Ltd for the loan of Vector Network Analyzer Agilent E8362B.		22	2	2	1	17	TAYLOR & FRANCIS INC	PHILADELPHIA	530 WALNUT STREET, STE 850, PHILADELPHIA, PA 19106 USA	0193-2691	1532-2351		J DISPER SCI TECHNOL	J. Dispersion Sci. Technol.		2016	37	1					1	5		10.1080/01932691.2015.1010728			5	Chemistry, Physical	Chemistry	CS8UW	WOS:000362365700001					2020-05-24	
J	Jia, GZ; Liu, S; Liu, FH				Jia, Guozhu; Liu, Shuang; Liu, Fenghai			Solution Properties of NaHSO4 and Na2SO4: A New Sight from the Water-Ion and Water-Dipole Cooperative Interactions Using Dielectric Relaxation Spectroscopy	JOURNAL OF DISPERSION SCIENCE AND TECHNOLOGY			English	Article						Cooperative interactions; dielectric constant; hydration shell	PERMITTIVITY; FREQUENCY; MIXTURES; SPECTRA	The aqueous NaHSO4 and Na2SO4 solutions at concentrations of 0.1-1.0 mol/l in a limited frequency range 0.2-20 GHz are studied by dielectric relaxation spectroscopy with a newly developed fractal concept spectral function. The fractal analysis with a(lns) diagrams from dielectric relaxation spectroscopy as functions proposed a new strategy to shed light on the dual nature of ion-water and dipole-water cooperative interactions. A distinct cooperative interaction of ion-water and dipole-water is observed and water molecules perturbed by ions contributing to dielectric constant beyond the first hydration shell is obtained.	[Jia, Guozhu; Liu, Shuang; Liu, Fenghai] Sichuan Normal Univ, Coll Phys & Elect Engn, Chengdu 610101, Peoples R China	Jia, GZ (reprint author), Sichuan Normal Univ, Coll Phys & Elect Engn, Chengdu 610101, Peoples R China.	jia16895002@126.com			National Science Foundation of ChinaNational Natural Science Foundation of China [61102044]	This project was supported by the National Science Foundation of China under Grant No. 61102044.		22	0	0	1	13	TAYLOR & FRANCIS INC	PHILADELPHIA	530 WALNUT STREET, STE 850, PHILADELPHIA, PA 19106 USA	0193-2691	1532-2351		J DISPER SCI TECHNOL	J. Dispersion Sci. Technol.		2016	37	1					97	103		10.1080/01932691.2015.1029584			7	Chemistry, Physical	Chemistry	CS8UW	WOS:000362365700013					2020-05-24	
J	Zhang, DG				Zhang, Degang			In-gap bound states induced by interstitial Fe impurities in iron-based superconductors	PHYSICA C-SUPERCONDUCTIVITY AND ITS APPLICATIONS			English	Article						Iron-based superconductors; Interstitial Fe impurities; In-gap bound states	ELECTRONIC-STRUCTURE; MAGNETIC ORDER	Based on a two-orbit four-band tight binding model, we investigate the low-lying electronic states around the interstitial excess Fe ions in the iron-based superconductors by using T-matrix approach. It is shown that the local density of states at the interstitial Fe impurity (IFI) possesses a strong resonance inside the gap, which seems to be insensitive to the doping and the pairing symmetry in the Fe-Fe plane, while a single or two resonances appear at the nearest neighboring (NN) Fe sites. The location and height of the resonance peaks only depend on the hopping t and the pairing parameter Delta(I) between the IFI and the NN Fe sites. These in-gap resonances are originated in the Andreev's bound states due to the quasiparticle tunneling through the IFI, leading to the change of the magnitude of the superconducting order parameter. When both t and Delta(I) are small, this robust zero energy bound state near the IFI is consistent with recent scanning tunneling microscopy observations. (C) 2015 Elsevier B.V. All rights reserved,	[Zhang, Degang] Sichuan Normal Univ, Coll Phys & Elect Engn, Chengdu 610101, Peoples R China; [Zhang, Degang] Sichuan Normal Univ, Inst Solid State Phys, Chengdu 610101, Peoples R China	Zhang, DG (reprint author), Sichuan Normal Univ, Coll Phys & Elect Engn, Chengdu 610101, Peoples R China.	degangzhang@yahoo.com			Sichuan Normal University; "Thousand Talented Program" of Sichuan Province, China	The author would like to thank Jiaxin Yin and Ang Li for useful discussions. This work was supported by the Sichuan Normal University and the "Thousand Talented Program" of Sichuan Province, China.		36	7	7	1	18	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0921-4534	1873-2143		PHYSICA C	Physica C	DEC 15	2015	519						43	46		10.1016/j.physc.2015.08.009			4	Physics, Applied; Physics, Condensed Matter	Physics	CX3LR	WOS:000365600800007					2020-05-24	
J	Li, L; Song, W; Zeng, YY				Li, Lin; Song, Wei; Zeng, Yingying			Stability for iterative roots of piecewise monotonic functions	JOURNAL OF INEQUALITIES AND APPLICATIONS			English	Article						iterative root; stability; nonmonotonicity height; extension	HEIGHT	Global C-0 and local C-1 stability of iterative roots for monotonic functions defined on a compact interval, as well as global C-1 instability under some assumptions, are well-known facts. In this paper, we investigate the stability of iterative roots for piecewise monotonic functions with nonmonotonicity height equal to 1. We prove the roots are C-1 locally stable and C-0 global stable with the same extension.	[Li, Lin] Jiaxing Univ, Dept Math Phys & Informat Engn, Jiaxing 314001, Zhejiang, Peoples R China; [Song, Wei] Harbin Inst Technol, Dept Math, Harbin 150080, Heilongjiang, Peoples R China; [Zeng, Yingying] Sichuan Normal Univ, Coll Math & Software Sci, Chengdu 610068, Sichuan, Peoples R China	Song, W (reprint author), Harbin Inst Technol, Dept Math, Harbin 150080, Heilongjiang, Peoples R China.	dawenhxi@126.com			National Science Foundation of ChinaNational Natural Science Foundation of China [11301226, 11101105]; Zhejiang Provincial Natural Science Foundation of ChinaNatural Science Foundation of Zhejiang Province [LQ13A010017]; Scientific Research Fund of Sichuan Provincial Education Department [15ZB0041]	The authors are grateful to the editor and the referees for their valuable comments. This work is supported by the National Science Foundation of China (Nos. 11301226, 11101105), Zhejiang Provincial Natural Science Foundation of China under Grant No. LQ13A010017 and Scientific Research Fund of Sichuan Provincial Education Department (No. 15ZB0041).		15	0	0	0	1	SPRINGER INTERNATIONAL PUBLISHING AG	CHAM	GEWERBESTRASSE 11, CHAM, CH-6330, SWITZERLAND	1029-242X			J INEQUAL APPL	J. Inequal. Appl.	DEC 15	2015									399	10.1186/s13660-015-0925-8			10	Mathematics, Applied; Mathematics	Mathematics	V46DI	WOS:000209864500003		DOAJ Gold			2020-05-24	
J	Zhao, LJ; Sun, XJ; Lei, ZY; Zhao, JH; Wu, JR; Li, Q; Zhang, AP				Zhao, Lijuan; Sun, Xijing; Lei, Zhouyue; Zhao, Jinghong; Wu, Jinrong; Li, Quan; Zhang, Aiping			Thermoelectric behavior of aerogels based on graphene and multi-walled carbon nanotube nanocomposites	COMPOSITES PART B-ENGINEERING			English	Article						Carbon-carbon composites (CCCs); Electrical properties; Thermal properties; Porosity Energy conversion	ELECTRICAL-CONDUCTIVITY; THERMAL-CONDUCTIVITY; POWER; DEVICES; LEAD; POLYANILINE; FACILE; PBTE	In this work, we presented that the Seebeck coefficient and electrical conductivity can be increased simultaneously in aerogels based on graphene and multi-walled carbon nanotube (graphene-MWCNT) nanocomposites, and at the same time the thermal conductivity is depressed due to 3D porous skeleton structure. As a result, graphene-MWCNT aerogels possess ultra-low thermal conductivities (similar to 0.056 W m(-1) K-1) and apparent density (similar to 24 kg m(-3)), thereafter the figure of merit (ZT) of similar to 0.001 is achieved. Although the ZT value is too low for practical application as a thermoelectric (TE) material, the unique structure in this project provides a potential way to overcome the challenge in bulk semiconductors that increasing electrical conductivity generally leads to decreased Seebeck coefficient and enhanced thermal conductivity. (C) 2015 Elsevier Ltd. All rights reserved.	[Zhao, Lijuan; Sun, Xijing; Zhao, Jinghong; Li, Quan; Zhang, Aiping] Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610068, Peoples R China; [Lei, Zhouyue; Wu, Jinrong] Sichuan Univ, Coll Polymer Sci & Engn, Chengdu 610065, Peoples R China; [Zhao, Lijuan; Zhang, Aiping] Sichuan Prov Higher Educ Syst, Key Lab Special Waste Water Treatment, Chengdu 610068, Peoples R China	Wu, JR (reprint author), Sichuan Univ, Coll Polymer Sci & Engn, Chengdu 610065, Peoples R China.	wujinrong@scu.edu.cn; liquan6688@163.com			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [51303116]; Open Foundation of Key Laboratory of Sichuan Province Higher Education System [SWWT2014-4]	The authors would like to acknowledge the financial support by the National Natural Science Foundation of China (Grant No.: 51303116) and Open Foundation of Key Laboratory of Sichuan Province Higher Education System (SWWT2014-4).		54	22	22	2	151	ELSEVIER SCI LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND	1359-8368	1879-1069		COMPOS PART B-ENG	Compos. Pt. B-Eng.	DEC 15	2015	83						317	322		10.1016/j.compositesb.2015.08.063			6	Engineering, Multidisciplinary; Materials Science, Composites	Engineering; Materials Science	CU2KP	WOS:000363352700034					2020-05-24	
J	Lu, F; Lou, ML; Wen, ZY; Xi, LF				Lue, Fan; Lou, Man-Li; Wen, Zhi-Ying; Xi, Li-Feng			Bilipschitz embedding of homogeneous fractals	JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS			English	Article						Fractal; Bilipschitz embedding; Ahlfors-David regular set; Moran set	SELF-SIMILAR SETS; QUASI-LIPSCHITZ EQUIVALENCE; DAVID REGULAR SETS; CONFORMAL SETS; MORAN SETS	In this paper, we introduce a class of fractals named homogeneous sets based on some measure versions of homogeneity, uniform perfectness and doubling. This fractal class includes all Ahlfors-David regular sets, but most of them are irregular in the sense that they may have different Hausdorff dimensions and packing dimensions. Using Moran sets as the main tool, we study the dimensions, bilipschitz embedding and quasi-Lipschitz equivalence of homogeneous fractals. (C) 2015 Elsevier Inc. All rights reserved.	[Lue, Fan] Sichuan Normal Univ, Dept Math, Chengdu 610066, Peoples R China; [Lou, Man-Li] Guangdong Polytech Normal Univ, Dept Math, Guangzhou 510665, Guangdong, Peoples R China; [Wen, Zhi-Ying] Tsinghua Univ, Dept Math, Beijing 100084, Peoples R China; [Xi, Li-Feng] Zhejiang Wanli Univ, Inst Math, Ningbo 315100, Zhejiang, Peoples R China	Lou, ML (reprint author), Guangdong Polytech Normal Univ, Dept Math, Guangzhou 510665, Guangdong, Peoples R China.	lvfan1123@163.com; loumanli@126.com; wenzy@tsinghua.edu.cn; xilifengningbo@yahoo.com			NSFCNational Natural Science Foundation of China [11371329, 11471124, 11301092, 11271223, 11071224, 11101159]; NSF of Zhejiang ProvinceNatural Science Foundation of Zhejiang Province [LR13A1010001, LY12F02011]	The work is supported by NSFC (Nos. 11371329, 11471124, 11301092, 11271223, 11071224, 11101159) and NSF of Zhejiang Province (Nos. LR13A1010001, LY12F02011).		24	5	5	0	8	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	0022-247X	1096-0813		J MATH ANAL APPL	J. Math. Anal. Appl.	DEC 15	2015	432	2					888	917		10.1016/j.jmaa.2015.07.006			30	Mathematics, Applied; Mathematics	Mathematics	CQ0YJ	WOS:000360324200018		Bronze			2020-05-24	
J	Zhu, SH				Zhu, Shihui			Sharp energy criteria of blow-up for the energy-critical Klein-Gordon equation	JOURNAL OF INEQUALITIES AND APPLICATIONS			English	Article						Klein-Gordon equation; energy-critical; energy criteria; blow-up	GLOBAL WELL-POSEDNESS; NONLINEAR SCHRODINGER; STANDING WAVES; CAUCHY-PROBLEM; SCATTERING; INSTABILITY	In this paper, we study the sharp energy criteria of blow-up and global existence for the nonlinear Klein-Gordon equation by the sharp Gagliardo-Nirebergy-Sobolev inequality.	[Zhu, Shihui] Sichuan Normal Univ, Dept Math, Chengdu 610066, Peoples R China	Zhu, SH (reprint author), Sichuan Normal Univ, Dept Math, Chengdu 610066, Peoples R China.	shihuizhumath@163.com			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [11371267, 11501395]; Excellent Youth Foundation of Sichuan Scientific Committee in China [2014JQ0039]	This paper was partially done when SH Zhu visited the School of Mathematics of the Georgia Institute of Technology. SH Zhu would like to thank the hospitality of the School of Mathematics. This work was supported by the National Natural Science Foundation of China Grant No. 11371267 and Grant No. 11501395, Excellent Youth Foundation of Sichuan Scientific Committee grant No. 2014JQ0039 in China.		20	0	0	0	2	SPRINGEROPEN	LONDON	CAMPUS, 4 CRINAN ST, LONDON, N1 9XW, ENGLAND	1029-242X			J INEQUAL APPL	J. Inequal. Appl.	DEC 4	2015									383	10.1186/s13660-015-0910-2			9	Mathematics, Applied; Mathematics	Mathematics	DW6CU	WOS:000383734800001		DOAJ Gold			2020-05-24	
J	Liang, S; Wang, T; Hu, X; Luo, J; Li, W; Wu, X; Duan, Y; Jin, F				Liang, S.; Wang, T.; Hu, X.; Luo, J.; Li, W.; Wu, X.; Duan, Y.; Jin, F.			ADMINISTRATION OF LACTOBACILLUS HELVETICUS NS8 IMPROVES BEHAVIORAL, COGNITIVE, AND BIOCHEMICAL ABERRATIONS CAUSED BY CHRONIC RESTRAINT STRESS	NEUROSCIENCE			English	Article						Lactobacillus helveticus; chronic restraint stress; depression; microbiota-gut-brain axis; BDNF; serotonin	ANXIETY-LIKE BEHAVIOR; DEPRESSION-LIKE BEHAVIORS; IRRITABLE-BOWEL-SYNDROME; GUT-BRAIN AXIS; SEX-DIFFERENCES; BIFIDOBACTERIUM-LONGUM; MICROBIAL-POPULATIONS; PSYCHOLOGICAL STRESS; RECEPTOR EXPRESSION; PROBIOTIC TREATMENT	Increasing numbers of studies have suggested that the gut microbiota is involved in the pathophysiology of stress-related disorders. Chronic stress can cause behavioral, cognitive, biochemical, and gut microbiota aberrations. Gut bacteria can communicate with the host through the microbiota-gut-brain axis (which mainly includes the immune, neuroendocrine, and neural pathways) to influence brain and behavior. It is hypothesized that administration of probiotics can improve chronic-stress-induced depression. In order to examine this hypothesis, the chronic restraint stress depression model was established in this study. Adult specific pathogen free (SPF) Sprague-Dawley rats were subjected to 21 days of restraint stress followed by behavioral testing (including the sucrose preference test (SPT), elevated-plus maze test, open-field test (OFT), object recognition test (ORT), and object placement test (OPT)) and biochemical analysis. Supplemental Lactobacillus helveticus NS8 was provided every day during stress until the end of experiment, and selective serotonin reuptake inhibitor (SSRI) citalopram (CIT) served as a positive control. Results showed that L. helveticus NS8 improved chronic restraint stress-induced behavioral (anxiety and depression) and cognitive dysfunction, showing an effect similar to and better than that of CIT. L. helveticus NS8 also resulted in lower plasma corticosterone (CORT) and adrenocorticotropic hormone (ACTH) levels, higher plasma interleukin-10 (IL-10) levels, restored hippocampal serotonin (5-HT) and norepinephrine (NE) levels, and more hippocampal brain-derived neurotrophic factor (BDNF) mRNA expression than in chronic stress rats. Taken together, these results indicate an anti-depressant effect of L. helveticus NS8 in rats subjected to chronic restraint stress depression and that this effect could be due to the microbiota-gut-brain axis. They also suggest the therapeutic potential of L. helveticus NS8 in stress-related and possibly other kinds of depression. (C) 2015 IBRO. Published by Elsevier Ltd. All rights reserved.	[Liang, S.; Wang, T.; Hu, X.; Li, W.; Wu, X.; Duan, Y.; Jin, F.] Chinese Acad Sci, Inst Psychol, Key Lab Mental Hlth, Beijing 100101, Peoples R China; [Liang, S.; Li, W.; Wu, X.] Univ Chinese Acad Sci, Beijing, Peoples R China; [Luo, J.] Sichuan Normal Univ, Teacher Educ Coll, Chengdu, Peoples R China	Jin, F (reprint author), Chinese Acad Sci, Inst Psychol, Key Lab Mental Hlth, Beijing 100101, Peoples R China.				NS Bio Japan; NS Bio Guangzhou	The study was granted by NS Bio Japan and NS Bio Guangzhou. We also thank LetPub for its linguistic assistance during the preparation of this manuscript.		142	146	170	15	132	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0306-4522	1873-7544		NEUROSCIENCE	Neuroscience	DEC 3	2015	310						561	577		10.1016/j.neuroscience.2015.09.033			17	Neurosciences	Neurosciences & Neurology	CV3HM	WOS:000364149800045	26408987		Y	N	2020-05-24	
J	Chang, HR; Zhou, JH; Wang, SX; Shan, WY; Xiao, D				Chang, Hao-Ran; Zhou, Jianhui; Wang, Shi-Xiong; Shan, Wen-Yu; Xiao, Di			RKKY interaction of magnetic impurities in Dirac and Weyl semimetals	PHYSICAL REVIEW B			English	Article							DISCOVERY; STATE; FERROMAGNETISM	We theoretically study the Ruderman-Kittel-Kasuya-Yosida (RKKY) interaction between magnetic impurities in both Dirac and Weyl semimetals (SMs). We find that the internode process, as well as the unique three-dimensional spin-momentum locking, has significant influences on the RKKY interaction, resulting in both a Heisenberg and an Ising term, and an additional Dzyaloshinsky-Moriya term if the inversion symmetry is absent. These interactions can lead to rich spin textures and possible ferromagnetism in Dirac and time-reversal symmetry-invariant Weyl SMs. The effect of anisotropic Dirac and Weyl nodes on the RKKY interaction is also discussed. Our results provide an alternative scheme to engineer topological SMs and shed new light on the application of Dirac and Weyl SMs in spintronics.	[Chang, Hao-Ran; Wang, Shi-Xiong] Sichuan Normal Univ, Dept Phys, Chengdu 610066, Sichuan, Peoples R China; [Chang, Hao-Ran; Wang, Shi-Xiong] Sichuan Normal Univ, Inst Solid State Phys, Chengdu 610066, Sichuan, Peoples R China; [Zhou, Jianhui; Shan, Wen-Yu; Xiao, Di] Carnegie Mellon Univ, Dept Phys, Pittsburgh, PA 15213 USA	Chang, HR (reprint author), Sichuan Normal Univ, Dept Phys, Chengdu 610066, Sichuan, Peoples R China.	jianhuizhou1@gmail.com; dixiao@cmu.edu	Chang, Hao-Ran/I-8930-2016; Xiao, Di/B-1830-2008; SHAN, WENYU/M-8793-2013; Zhou, Jianhui/D-5020-2015	Xiao, Di/0000-0003-0165-6848; SHAN, WENYU/0000-0001-7765-0982; Zhou, Jianhui/0000-0003-4555-2573	AFOSRUnited States Department of DefenseAir Force Office of Scientific Research (AFOSR) [FA9550-14-1-0277]; NSFNational Science Foundation (NSF) [EFRI-1433496]; National Natural Science Foundation of ChinaNational Natural Science Foundation of China [11547200]; Natural Science Foundation of Sichuan Educational Committee [13ZB0157]; Sichuan Normal University [15YB001]	We are grateful to Ran Cheng and Shengyuan Yang for many valuable discussions and comments. This work is supported by AFOSR (Grant No. FA9550-14-1-0277), NSF (Grant No. EFRI-1433496), National Natural Science Foundation of China (Grant No. 11547200), Natural Science Foundation of Sichuan Educational Committee (Grant No. 13ZB0157), and Sichuan Normal University (Grant No. 15YB001).		56	56	56	0	47	AMER PHYSICAL SOC	COLLEGE PK	ONE PHYSICS ELLIPSE, COLLEGE PK, MD 20740-3844 USA	2469-9950	2469-9969		PHYS REV B	Phys. Rev. B	DEC 3	2015	92	24							241103	10.1103/PhysRevB.92.241103			5	Materials Science, Multidisciplinary; Physics, Applied; Physics, Condensed Matter	Materials Science; Physics	CX5YY	WOS:000365779600002		Bronze			2020-05-24	
J	Zheng, J; Li, L; Chen, WD				Zheng, Jie; Li, Ling; Chen, Weidong			The effects of the bottom anti-reflective coating with different baked temperatures and thicknesses on nanoscale patterns	APPLIED SURFACE SCIENCE			English	Article						Anti-reflective coating; Resolution; Standing wave; Nanopatterns; Critical dimension; CD swing	ARF LITHOGRAPHY	The bottom anti-reflective coating (BARC) material can enhance the resolution of the nanopatterns structures in laser interference lithography process. In this study, WIDE-B ARC material was investigated to confirm the reduction of the vertical standing wave which leads to defect of nanopatterns. And the critical dimension (CD) of 100 nm L/S patterns with and without the application of BARC material was fabricated by laser interference lithography technology. The compared results showed that BARC can effectively reduce CD swing and obtain more uniform nanopatterns. Meanwhile, we also verified the influence of cured temperature and film thickness of BARC on the uniformity of nanopatterns. (C) 2015 Elsevier B.V. All rights reserved.	[Zheng, Jie; Li, Ling; Chen, Weidong] Sichuan Normal Univ, Sch Phys & Elect Engn, Chengdu 610101, Peoples R China	Li, L (reprint author), Sichuan Normal Univ, Sch Phys & Elect Engn, Chengdu 610101, Peoples R China.	lingli70@aliyun.com		Li, Ling/0000-0002-2987-4890	State Key Laboratory of Optical Technologies on Nano-Fabrication and Micro-Engineering, Institute of Optics and Electronics, Chinese Academy of Sciences	The anti-reflective coating research was supported by State Key Laboratory of Optical Technologies on Nano-Fabrication and Micro-Engineering, Institute of Optics and Electronics, Chinese Academy of Sciences. And I am full thankful for the help of teacher Zhao and teacher Wang.		14	3	3	1	16	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0169-4332	1873-5584		APPL SURF SCI	Appl. Surf. Sci.	DEC 1	2015	357		A				937	941		10.1016/j.apsusc.2015.09.104			5	Chemistry, Physical; Materials Science, Coatings & Films; Physics, Applied; Physics, Condensed Matter	Chemistry; Materials Science; Physics	CY2CR	WOS:000366216900123					2020-05-24	
J	Ding, XP; Salahuddin				Ding, Xieping; Salahuddin			A system of general nonlinear variational inclusions in Banach spaces	APPLIED MATHEMATICS AND MECHANICS-ENGLISH EDITION			English	Article						system of general nonlinear variational inclusions; strongly accretive mapping; relaxed accretive mapping; resolvent operator; uniformly smooth Banach space	IMPLICIT EQUILIBRIUM PROBLEMS; ITERATIVE ALGORITHM; AUXILIARY PRINCIPLE; OPERATORS; INEQUALITIES; EXISTENCE	A new system of general nonlinear variational inclusions is introduced and studied in Banach spaces. An iterative algorithm is developed and analyzed by use of the resolvent operator techniques to find the approximate solutions of the system of general nonlinear variational inclusions involving different nonlinear operators in uniformly smooth Banach spaces.	[Ding, Xieping] Sichuan Normal Univ, Coll Math & Software Sci, Chengdu 610066, Peoples R China; [Salahuddin] Jazan Univ, Dept Math, Jazan 45142, Saudi Arabia	Ding, XP (reprint author), Sichuan Normal Univ, Coll Math & Software Sci, Chengdu 610066, Peoples R China.	xieping_ding@hotmail.com			Scientific Research Fund of Sichuan Normal University [11ZDL01]; Sichuan Province Leading Academic Discipline Project [SZD0406]	Project supported by the Scientific Research Fund of Sichuan Normal University (No. 11ZDL01) and the Sichuan Province Leading Academic Discipline Project (No. SZD0406)		28	5	5	0	6	SHANGHAI UNIV	SHANGHAI	149 YANCHANG RD, SHANGHAI 200072, PEOPLES R CHINA	0253-4827	1573-2754		APPL MATH MECH-ENGL	Appl. Math. Mech.-Engl. Ed.	DEC	2015	36	12					1663	1672		10.1007/s10483-015-2001-6			10	Mathematics, Applied; Mechanics	Mathematics; Mechanics	CX7FK	WOS:000365867400010					2020-05-24	
J	Luo, LL; Zhou, L; Zou, X; Zheng, QJ; Lin, DM				Luo, Lingling; Zhou, Lin; Zou, Xiao; Zheng, Qiaoji; Lin, Dunmin			Structure, piezoelectric and multiferroic properties of Bi(Ni0.5Mn0.5)O-3-modified BiFeO3-BaTiO3 ceramics	JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS			English	Article							FERROMAGNETIC PROPERTIES; ELECTRICAL-PROPERTIES; MAGNETIC-PROPERTIES; CRYSTAL-STRUCTURE; BIFEO3; MICROSTRUCTURE; PURE; SIZE	(0.725 - x)BiFeO3-0.275BaTiO(3)-xBi(Ni0.5Mn0.5)O-3 + 1 mol% MnO2 lead-free multiferroic ceramics have been fabricated by a conventional ceramic technique and the structure, multiferroic and piezoelectric properties of the ceramics have been investigated. All the ceramics sintered at 950 A degrees C for 2 h possess a pure perovskite structure. XRD patterns show that a coexistence of rhombohedral and pseudocubic phases are formed at x = 0.05-0.07. The average grain size decreases and the range of the grain size distribution greatly becomes narrow after the addition of Bi(Ni0.5Mn0.5)O-3. The dielectric peak becomes gradually diffusive with increasing x. A small amount of Bi(Ni0.5Mn0.5)O-3 doping (x a parts per thousand currency sign 0.02) maintain the ferroelectric (P (r) = 16.7-19.3 mu C/cm(2)), piezoelectric properties (d (33) = 124-145 pC/N) and ME coefficient performance (alpha (33) = 444.45-553.65 mV cm(-1) Oe(-1)).	[Luo, Lingling; Zhou, Lin; Zou, Xiao; Zheng, Qiaoji; Lin, Dunmin] Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610066, Peoples R China	Lin, DM (reprint author), Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610066, Peoples R China.	ddmd222@sicnu.edu.cn	Lin, Dunmin/D-6765-2012	Lin, Dunmin/0000-0002-2245-6717	Education Department of Sichuan Province [15ZA0037, 15ZB0032]; Science and Technology Bureau of Sichuan Province [2014JY0040]	This work was supported by the projects of Education Department of Sichuan Province (15ZA0037, 15ZB0032), and Science and Technology Bureau of Sichuan Province (2014JY0040).		47	3	3	0	41	SPRINGER	DORDRECHT	VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS	0957-4522	1573-482X		J MATER SCI-MATER EL	J. Mater. Sci.-Mater. Electron.	DEC	2015	26	12			SI		9451	9462		10.1007/s10854-015-3376-6			12	Engineering, Electrical & Electronic; Materials Science, Multidisciplinary; Physics, Applied; Physics, Condensed Matter	Engineering; Materials Science; Physics	CX2KP	WOS:000365525900026					2020-05-24	
